Ratio,Run,Phase,Tree,Metric,Value
100,28,Delete,WAVL Tree,Rotations,3642
100,28,Delete,RB Tree,Path,7323
100,28,Delete,WAVL Tree,Path,8357
100,29,Insert,RB Tree,Rotations,5953
100,29,Insert,WAVL Tree,Rotations,7010
100,29,Insert,RB Tree,Path,10200
100,29,Insert,WAVL Tree,Path,17796
100,29,Delete,RB Tree,Rotations,3734
100,29,Delete,WAVL Tree,Rotations,3652
100,29,Delete,RB Tree,Path,7216
100,29,Delete,WAVL Tree,Path,8139
100,30,Insert,RB Tree,Rotations,5763
100,30,Insert,WAVL Tree,Rotations,7021
100,30,Insert,RB Tree,Path,10192
100,30,Insert,WAVL Tree,Path,17812
100,30,Delete,RB Tree,Rotations,3869
100,30,Delete,WAVL Tree,Rotations,3736
100,30,Delete,RB Tree,Path,7217
100,30,Delete,WAVL Tree,Path,8271
100,31,Insert,RB Tree,Rotations,5826
100,31,Insert,WAVL Tree,Rotations,6951
100,31,Insert,RB Tree,Path,10306
100,31,Insert,WAVL Tree,Path,17867
100,31,Delete,RB Tree,Rotations,3851
100,31,Delete,WAVL Tree,Rotations,3676
100,31,Delete,RB Tree,Path,7353
100,31,Delete,WAVL Tree,Path,8253
100,32,Insert,RB Tree,Rotations,5874
100,32,Insert,WAVL Tree,Rotations,6994
100,32,Insert,RB Tree,Path,10288
100,32,Insert,WAVL Tree,Path,17895
100,32,Delete,RB Tree,Rotations,3738
100,32,Delete,WAVL Tree,Rotations,3675
100,32,Delete,RB Tree,Path,7251
100,32,Delete,WAVL Tree,Path,8364
100,33,Insert,RB Tree,Rotations,5838
100,33,Insert,WAVL Tree,Rotations,7083
100,33,Insert,RB Tree,Path,10274
100,33,Insert,WAVL Tree,Path,17901
100,33,Delete,RB Tree,Rotations,3950
100,33,Delete,WAVL Tree,Rotations,3872
100,33,Delete,RB Tree,Path,7335
100,33,Delete,WAVL Tree,Path,8310
100,34,Insert,RB Tree,Rotations,5864
100,34,Insert,WAVL Tree,Rotations,6887
100,34,Insert,RB Tree,Path,10162
100,34,Insert,WAVL Tree,Path,17797
100,34,Delete,RB Tree,Rotations,3804
100,34,Delete,WAVL Tree,Rotations,3696
100,34,Delete,RB Tree,Path,7239
100,34,Delete,WAVL Tree,Path,8245
100,35,Insert,RB Tree,Rotations,5802
100,35,Insert,WAVL Tree,Rotations,6961
100,35,Insert,RB Tree,Path,10234
100,35,Insert,WAVL Tree,Path,17779
100,35,Delete,RB Tree,Rotations,3829
100,35,Delete,WAVL Tree,Rotations,3640
100,35,Delete,RB Tree,Path,7262
100,35,Delete,WAVL Tree,Path,8184
100,36,Insert,RB Tree,Rotations,5947
100,36,Insert,WAVL Tree,Rotations,7041
100,36,Insert,RB Tree,Path,10188
100,36,Insert,WAVL Tree,Path,17866
100,36,Delete,RB Tree,Rotations,3748
100,36,Delete,WAVL Tree,Rotations,3745
100,36,Delete,RB Tree,Path,7242
100,36,Delete,WAVL Tree,Path,8276
100,37,Insert,RB Tree,Rotations,5773
100,37,Insert,WAVL Tree,Rotations,6927
100,37,Insert,RB Tree,Path,10270
100,37,Insert,WAVL Tree,Path,17834
100,37,Delete,RB Tree,Rotations,3783
100,37,Delete,WAVL Tree,Rotations,3754
100,37,Delete,RB Tree,Path,7303
100,37,Delete,WAVL Tree,Path,8278
100,38,Insert,RB Tree,Rotations,5787
100,38,Insert,WAVL Tree,Rotations,6920
100,38,Insert,RB Tree,Path,10156
100,38,Insert,WAVL Tree,Path,17842
100,38,Delete,RB Tree,Rotations,3603
100,38,Delete,WAVL Tree,Rotations,3625
100,38,Delete,RB Tree,Path,7140
100,38,Delete,WAVL Tree,Path,8288
100,39,Insert,RB Tree,Rotations,5874
100,39,Insert,WAVL Tree,Rotations,7003
100,39,Insert,RB Tree,Path,10186
100,39,Insert,WAVL Tree,Path,17838
100,39,Delete,RB Tree,Rotations,3715
100,39,Delete,WAVL Tree,Rotations,3813
100,39,Delete,RB Tree,Path,7175
100,39,Delete,WAVL Tree,Path,8253
100,40,Insert,RB Tree,Rotations,5744
100,40,Insert,WAVL Tree,Rotations,7033
100,40,Insert,RB Tree,Path,10288
100,40,Insert,WAVL Tree,Path,17893
100,40,Delete,RB Tree,Rotations,3876
100,40,Delete,WAVL Tree,Rotations,3738
100,40,Delete,RB Tree,Path,7329
100,40,Delete,WAVL Tree,Path,8281
100,41,Insert,RB Tree,Rotations,5894
100,41,Insert,WAVL Tree,Rotations,6944
100,41,Insert,RB Tree,Path,10314
100,41,Insert,WAVL Tree,Path,17815
100,41,Delete,RB Tree,Rotations,3819
100,41,Delete,WAVL Tree,Rotations,3655
100,41,Delete,RB Tree,Path,7289
100,41,Delete,WAVL Tree,Path,8287
100,42,Insert,RB Tree,Rotations,5826
100,42,Insert,WAVL Tree,Rotations,6949
100,42,Insert,RB Tree,Path,10230
100,42,Insert,WAVL Tree,Path,17802
100,42,Delete,RB Tree,Rotations,3853
100,42,Delete,WAVL Tree,Rotations,3692
100,42,Delete,RB Tree,Path,7246
100,42,Delete,WAVL Tree,Path,8149
100,43,Insert,RB Tree,Rotations,5864
100,43,Insert,WAVL Tree,Rotations,7008
100,43,Insert,RB Tree,Path,10298
100,43,Insert,WAVL Tree,Path,17828
100,43,Delete,RB Tree,Rotations,3788
100,43,Delete,WAVL Tree,Rotations,3625
100,43,Delete,RB Tree,Path,7320
100,43,Delete,WAVL Tree,Path,8215
100,44,Insert,RB Tree,Rotations,5900
100,44,Insert,WAVL Tree,Rotations,7101
100,44,Insert,RB Tree,Path,10240
100,44,Insert,WAVL Tree,Path,17897
100,44,Delete,RB Tree,Rotations,3874
100,44,Delete,WAVL Tree,Rotations,3733
100,44,Delete,RB Tree,Path,7275
100,44,Delete,WAVL Tree,Path,8258
100,45,Insert,RB Tree,Rotations,5731
100,45,Insert,WAVL Tree,Rotations,6975
100,45,Insert,RB Tree,Path,10218
100,45,Insert,WAVL Tree,Path,17831
100,45,Delete,RB Tree,Rotations,3813
100,45,Delete,WAVL Tree,Rotations,3695
100,45,Delete,RB Tree,Path,7266
100,45,Delete,WAVL Tree,Path,8377
100,46,Insert,RB Tree,Rotations,5746
100,46,Insert,WAVL Tree,Rotations,6885
100,46,Insert,RB Tree,Path,10290
100,46,Insert,WAVL Tree,Path,17771
100,46,Delete,RB Tree,Rotations,3795
100,46,Delete,WAVL Tree,Rotations,3723
100,46,Delete,RB Tree,Path,7273
100,46,Delete,WAVL Tree,Path,8278
100,47,Insert,RB Tree,Rotations,5845
100,47,Insert,WAVL Tree,Rotations,6962
100,47,Insert,RB Tree,Path,10220
100,47,Insert,WAVL Tree,Path,17749
100,47,Delete,RB Tree,Rotations,3688
100,47,Delete,WAVL Tree,Rotations,3673
100,47,Delete,RB Tree,Path,7207
100,47,Delete,WAVL Tree,Path,8197
100,48,Insert,RB Tree,Rotations,5885
100,48,Insert,WAVL Tree,Rotations,7031
100,48,Insert,RB Tree,Path,10216
100,48,Insert,WAVL Tree,Path,17877
100,48,Delete,RB Tree,Rotations,3796
100,48,Delete,WAVL Tree,Rotations,3807
100,48,Delete,RB Tree,Path,7237
100,48,Delete,WAVL Tree,Path,8265
100,49,Insert,RB Tree,Rotations,5720
100,49,Insert,WAVL Tree,Rotations,6918
100,49,Insert,RB Tree,Path,10246
100,49,Insert,WAVL Tree,Path,17785
100,49,Delete,RB Tree,Rotations,3714
100,49,Delete,WAVL Tree,Rotations,3716
100,49,Delete,RB Tree,Path,7215
100,49,Delete,WAVL Tree,Path,8203
100,50,Insert,RB Tree,Rotations,5926
100,50,Insert,WAVL Tree,Rotations,7040
100,50,Insert,RB Tree,Path,10224
100,50,Insert,WAVL Tree,Path,17851
100,50,Delete,RB Tree,Rotations,3773
100,50,Delete,WAVL Tree,Rotations,3811
100,50,Delete,RB Tree,Path,7252
100,50,Delete,WAVL Tree,Path,8190
