Ratio,Run,Phase,Tree,Metric,Value_ns
100,10,Traversal,WAVL Tree,Latency,978
100,11,Insert,RB Tree,Latency,1007
100,11,Insert,WAVL Tree,Latency,1045
100,11,Lookup,RB Tree,Latency,1008
100,11,Lookup,WAVL Tree,Latency,1008
100,11,Delete,RB Tree,Latency,1006
100,11,Delete,WAVL Tree,Latency,1017
100,11,Traversal,RB Tree,Latency,908
100,11,Traversal,WAVL Tree,Latency,977
100,12,Insert,RB Tree,Latency,1006
100,12,Insert,WAVL Tree,Latency,1045
100,12,Lookup,RB Tree,Latency,1007
100,12,Lookup,WAVL Tree,Latency,1010
100,12,Delete,RB Tree,Latency,1006
100,12,Delete,WAVL Tree,Latency,1016
100,12,Traversal,RB Tree,Latency,908
100,12,Traversal,WAVL Tree,Latency,978
100,13,Insert,RB Tree,Latency,1003
100,13,Insert,WAVL Tree,Latency,1044
100,13,Lookup,RB Tree,Latency,1006
100,13,Lookup,WAVL Tree,Latency,1007
100,13,Delete,RB Tree,Latency,1007
100,13,Delete,WAVL Tree,Latency,1017
100,13,Traversal,RB Tree,Latency,908
100,13,Traversal,WAVL Tree,Latency,908
100,14,Insert,RB Tree,Latency,1005
100,14,Insert,WAVL Tree,Latency,1049
100,14,Lookup,RB Tree,Latency,1007
100,14,Lookup,WAVL Tree,Latency,1008
100,14,Delete,RB Tree,Latency,1006
100,14,Delete,WAVL Tree,Latency,1017
100,14,Traversal,RB Tree,Latency,1397
100,14,Traversal,WAVL Tree,Latency,908
100,15,Insert,RB Tree,Latency,1007
100,15,Insert,WAVL Tree,Latency,1048
100,15,Lookup,RB Tree,Latency,1007
100,15,Lookup,WAVL Tree,Latency,1011
100,15,Delete,RB Tree,Latency,1006
100,15,Delete,WAVL Tree,Latency,1016
100,15,Traversal,RB Tree,Latency,908
100,15,Traversal,WAVL Tree,Latency,489
100,16,Insert,RB Tree,Latency,1005
100,16,Insert,WAVL Tree,Latency,1043
100,16,Lookup,RB Tree,Latency,1005
100,16,Lookup,WAVL Tree,Latency,1007
100,16,Delete,RB Tree,Latency,1006
100,16,Delete,WAVL Tree,Latency,1016
100,16,Traversal,RB Tree,Latency,978
100,16,Traversal,WAVL Tree,Latency,908
100,17,Insert,RB Tree,Latency,1003
100,17,Insert,WAVL Tree,Latency,1045
100,17,Lookup,RB Tree,Latency,1005
100,17,Lookup,WAVL Tree,Latency,1009
100,17,Delete,RB Tree,Latency,1005
100,17,Delete,WAVL Tree,Latency,1014
100,17,Traversal,RB Tree,Latency,978
100,17,Traversal,WAVL Tree,Latency,1397
100,18,Insert,RB Tree,Latency,1001
100,18,Insert,WAVL Tree,Latency,1043
100,18,Lookup,RB Tree,Latency,1005
100,18,Lookup,WAVL Tree,Latency,1008
100,18,Delete,RB Tree,Latency,1006
100,18,Delete,WAVL Tree,Latency,1015
100,18,Traversal,RB Tree,Latency,908
100,18,Traversal,WAVL Tree,Latency,908
100,19,Insert,RB Tree,Latency,1002
100,19,Insert,WAVL Tree,Latency,1041
100,19,Lookup,RB Tree,Latency,1005
100,19,Lookup,WAVL Tree,Latency,1005
100,19,Delete,RB Tree,Latency,1007
100,19,Delete,WAVL Tree,Latency,1015
100,19,Traversal,RB Tree,Latency,978
100,19,Traversal,WAVL Tree,Latency,977
100,20,Insert,RB Tree,Latency,1001
100,20,Insert,WAVL Tree,Latency,1042
100,20,Lookup,RB Tree,Latency,1004
100,20,Lookup,WAVL Tree,Latency,1005
100,20,Delete,RB Tree,Latency,1008
100,20,Delete,WAVL Tree,Latency,1017
100,20,Traversal,RB Tree,Latency,977
100,20,Traversal,WAVL Tree,Latency,978
100,21,Insert,RB Tree,Latency,1004
100,21,Insert,WAVL Tree,Latency,1041
100,21,Lookup,RB Tree,Latency,1004
100,21,Lookup,WAVL Tree,Latency,1005
100,21,Delete,RB Tree,Latency,1005
100,21,Delete,WAVL Tree,Latency,1016
100,21,Traversal,RB Tree,Latency,978
100,21,Traversal,WAVL Tree,Latency,908
100,22,Insert,RB Tree,Latency,1004
100,22,Insert,WAVL Tree,Latency,1043
100,22,Lookup,RB Tree,Latency,1006
100,22,Lookup,WAVL Tree,Latency,1008
100,22,Delete,RB Tree,Latency,1006
100,22,Delete,WAVL Tree,Latency,1016
100,22,Traversal,RB Tree,Latency,978
100,22,Traversal,WAVL Tree,Latency,978
100,23,Insert,RB Tree,Latency,1004
100,23,Insert,WAVL Tree,Latency,1045
100,23,Lookup,RB Tree,Latency,1005
100,23,Lookup,WAVL Tree,Latency,1011
100,23,Delete,RB Tree,Latency,1007
100,23,Delete,WAVL Tree,Latency,1016
100,23,Traversal,RB Tree,Latency,489
100,23,Traversal,WAVL Tree,Latency,908
100,24,Insert,RB Tree,Latency,1007
100,24,Insert,WAVL Tree,Latency,1046
100,24,Lookup,RB Tree,Latency,1006
100,24,Lookup,WAVL Tree,Latency,1010
100,24,Delete,RB Tree,Latency,1007
100,24,Delete,WAVL Tree,Latency,1017
100,24,Traversal,RB Tree,Latency,908
100,24,Traversal,WAVL Tree,Latency,977
100,25,Insert,RB Tree,Latency,1010
100,25,Insert,WAVL Tree,Latency,1046
100,25,Lookup,RB Tree,Latency,1007
100,25,Lookup,WAVL Tree,Latency,1006
100,25,Delete,RB Tree,Latency,1006
100,25,Delete,WAVL Tree,Latency,1017
100,25,Traversal,RB Tree,Latency,908
100,25,Traversal,WAVL Tree,Latency,978
100,26,Insert,RB Tree,Latency,1007
100,26,Insert,WAVL Tree,Latency,1047
100,26,Lookup,RB Tree,Latency,1007
100,26,Lookup,WAVL Tree,Latency,1013
100,26,Delete,RB Tree,Latency,1006
100,26,Delete,WAVL Tree,Latency,1016
100,26,Traversal,RB Tree,Latency,978
100,26,Traversal,WAVL Tree,Latency,978
100,27,Insert,RB Tree,Latency,1007
100,27,Insert,WAVL Tree,Latency,1048
100,27,Lookup,RB Tree,Latency,1007
100,27,Lookup,WAVL Tree,Latency,1009
100,27,Delete,RB Tree,Latency,1007
100,27,Delete,WAVL Tree,Latency,1016
100,27,Traversal,RB Tree,Latency,978
100,27,Traversal,WAVL Tree,Latency,908
100,28,Insert,RB Tree,Latency,1004
100,28,Insert,WAVL Tree,Latency,1045
100,28,Lookup,RB Tree,Latency,1006
100,28,Lookup,WAVL Tree,Latency,1012
100,28,Delete,RB Tree,Latency,1007
100,28,Delete,WAVL Tree,Latency,1015
100,28,Traversal,RB Tree,Latency,977
100,28,Traversal,WAVL Tree,Latency,978
100,29,Insert,RB Tree,Latency,1007
100,29,Insert,WAVL Tree,Latency,1044
100,29,Lookup,RB Tree,Latency,1008
100,29,Lookup,WAVL Tree,Latency,1010
100,29,Delete,RB Tree,Latency,1006
100,29,Delete,WAVL Tree,Latency,1016
100,29,Traversal,RB Tree,Latency,978
100,29,Traversal,WAVL Tree,Latency,1397
100,30,Insert,RB Tree,Latency,1007
100,30,Insert,WAVL Tree,Latency,1044
100,30,Lookup,RB Tree,Latency,1010
100,30,Lookup,WAVL Tree,Latency,1010
100,30,Delete,RB Tree,Latency,1006
100,30,Delete,WAVL Tree,Latency,1017
100,30,Traversal,RB Tree,Latency,977
100,30,Traversal,WAVL Tree,Latency,908
100,31,Insert,RB Tree,Latency,1002
100,31,Insert,WAVL Tree,Latency,1043
100,31,Lookup,RB Tree,Latency,1004
100,31,Lookup,WAVL Tree,Latency,1011
100,31,Delete,RB Tree,Latency,1002
100,31,Delete,WAVL Tree,Latency,1014
100,31,Traversal,RB Tree,Latency,978
100,31,Traversal,WAVL Tree,Latency,978
100,32,Insert,RB Tree,Latency,1007
100,32,Insert,WAVL Tree,Latency,1045
100,32,Lookup,RB Tree,Latency,1006
100,32,Lookup,WAVL Tree,Latency,1006
100,32,Delete,RB Tree,Latency,1007
100,32,Delete,WAVL Tree,Latency,1018
100,32,Traversal,RB Tree,Latency,908
100,32,Traversal,WAVL Tree,Latency,1397
100,33,Insert,RB Tree,Latency,1002
100,33,Insert,WAVL Tree,Latency,1041
100,33,Lookup,RB Tree,Latency,1006
100,33,Lookup,WAVL Tree,Latency,1005
100,33,Delete,RB Tree,Latency,1007
100,33,Delete,WAVL Tree,Latency,1015
100,33,Traversal,RB Tree,Latency,908
100,33,Traversal,WAVL Tree,Latency,977
100,34,Insert,RB Tree,Latency,1003
100,34,Insert,WAVL Tree,Latency,1043
100,34,Lookup,RB Tree,Latency,1006
100,34,Lookup,WAVL Tree,Latency,1008
100,34,Delete,RB Tree,Latency,1007
100,34,Delete,WAVL Tree,Latency,1016
100,34,Traversal,RB Tree,Latency,908
100,34,Traversal,WAVL Tree,Latency,1397
100,35,Insert,RB Tree,Latency,1005
100,35,Insert,WAVL Tree,Latency,1045
100,35,Lookup,RB Tree,Latency,1005
100,35,Lookup,WAVL Tree,Latency,1006
100,35,Delete,RB Tree,Latency,1007
100,35,Delete,WAVL Tree,Latency,1018
100,35,Traversal,RB Tree,Latency,908
100,35,Traversal,WAVL Tree,Latency,978
100,36,Insert,RB Tree,Latency,1009
100,36,Insert,WAVL Tree,Latency,1045
100,36,Lookup,RB Tree,Latency,1008
100,36,Lookup,WAVL Tree,Latency,1009
100,36,Delete,RB Tree,Latency,1006
100,36,Delete,WAVL Tree,Latency,1016
100,36,Traversal,RB Tree,Latency,908
100,36,Traversal,WAVL Tree,Latency,978
100,37,Insert,RB Tree,Latency,1005
100,37,Insert,WAVL Tree,Latency,1045
100,37,Lookup,RB Tree,Latency,1007
100,37,Lookup,WAVL Tree,Latency,1011
100,37,Delete,RB Tree,Latency,1006
100,37,Delete,WAVL Tree,Latency,1016
100,37,Traversal,RB Tree,Latency,908
100,37,Traversal,WAVL Tree,Latency,978
100,38,Insert,RB Tree,Latency,1008
100,38,Insert,WAVL Tree,Latency,1044
100,38,Lookup,RB Tree,Latency,1009
100,38,Lookup,WAVL Tree,Latency,1010
100,38,Delete,RB Tree,Latency,1006
100,38,Delete,WAVL Tree,Latency,1015
100,38,Traversal,RB Tree,Latency,908
100,38,Traversal,WAVL Tree,Latency,978
100,39,Insert,RB Tree,Latency,1001
100,39,Insert,WAVL Tree,Latency,1042
100,39,Lookup,RB Tree,Latency,1005
100,39,Lookup,WAVL Tree,Latency,1008
100,39,Delete,RB Tree,Latency,1006
100,39,Delete,WAVL Tree,Latency,1015
100,39,Traversal,RB Tree,Latency,907
100,39,Traversal,WAVL Tree,Latency,908
100,40,Insert,RB Tree,Latency,1002
100,40,Insert,WAVL Tree,Latency,1042
100,40,Lookup,RB Tree,Latency,1004
100,40,Lookup,WAVL Tree,Latency,1008
100,40,Delete,RB Tree,Latency,1007
100,40,Delete,WAVL Tree,Latency,1015
100,40,Traversal,RB Tree,Latency,978
100,40,Traversal,WAVL Tree,Latency,978
100,41,Insert,RB Tree,Latency,1003
100,41,Insert,WAVL Tree,Latency,1043
100,41,Lookup,RB Tree,Latency,1005
100,41,Lookup,WAVL Tree,Latency,1004
100,41,Delete,RB Tree,Latency,1007
100,41,Delete,WAVL Tree,Latency,1017
100,41,Traversal,RB Tree,Latency,978
100,41,Traversal,WAVL Tree,Latency,908
100,42,Insert,RB Tree,Latency,1001
100,42,Insert,WAVL Tree,Latency,1041
100,42,Lookup,RB Tree,Latency,1005
100,42,Lookup,WAVL Tree,Latency,1006
100,42,Delete,RB Tree,Latency,1007
100,42,Delete,WAVL Tree,Latency,1016
100,42,Traversal,RB Tree,Latency,908
100,42,Traversal,WAVL Tree,Latency,977
100,43,Insert,RB Tree,Latency,1003
100,43,Insert,WAVL Tree,Latency,1043
100,43,Lookup,RB Tree,Latency,1005
100,43,Lookup,WAVL Tree,Latency,1008
100,43,Delete,RB Tree,Latency,1006
100,43,Delete,WAVL Tree,Latency,1016
100,43,Traversal,RB Tree,Latency,978
100,43,Traversal,WAVL Tree,Latency,908
100,44,Insert,RB Tree,Latency,1014
100,44,Insert,WAVL Tree,Latency,1042
100,44,Lookup,RB Tree,Latency,1008
100,44,Lookup,WAVL Tree,Latency,1008
100,44,Delete,RB Tree,Latency,1006
100,44,Delete,WAVL Tree,Latency,1016
100,44,Traversal,RB Tree,Latency,978
100,44,Traversal,WAVL Tree,Latency,908
100,45,Insert,RB Tree,Latency,1003
100,45,Insert,WAVL Tree,Latency,1043
100,45,Lookup,RB Tree,Latency,1005
100,45,Lookup,WAVL Tree,Latency,1006
100,45,Delete,RB Tree,Latency,1006
100,45,Delete,WAVL Tree,Latency,1015
100,45,Traversal,RB Tree,Latency,978
100,45,Traversal,WAVL Tree,Latency,978
100,46,Insert,RB Tree,Latency,1002
100,46,Insert,WAVL Tree,Latency,1042
100,46,Lookup,RB Tree,Latency,1005
100,46,Lookup,WAVL Tree,Latency,1004
100,46,Delete,RB Tree,Latency,1007
100,46,Delete,WAVL Tree,Latency,1017
100,46,Traversal,RB Tree,Latency,908
100,46,Traversal,WAVL Tree,Latency,978
100,47,Insert,RB Tree,Latency,1005
100,47,Insert,WAVL Tree,Latency,1043
100,47,Lookup,RB Tree,Latency,1024
100,47,Lookup,WAVL Tree,Latency,1006
100,47,Delete,RB Tree,Latency,1006
100,47,Delete,WAVL Tree,Latency,1018
100,47,Traversal,RB Tree,Latency,978
100,47,Traversal,WAVL Tree,Latency,977
100,48,Insert,RB Tree,Latency,1005
100,48,Insert,WAVL Tree,Latency,1046
100,48,Lookup,RB Tree,Latency,1007
100,48,Lookup,WAVL Tree,Latency,1007
100,48,Delete,RB Tree,Latency,1007
100,48,Delete,WAVL Tree,Latency,1018
100,48,Traversal,RB Tree,Latency,978
100,48,Traversal,WAVL Tree,Latency,1467
100,49,Insert,RB Tree,Latency,1001
100,49,Insert,WAVL Tree,Latency,1041
100,49,Lookup,RB Tree,Latency,1005
100,49,Lookup,WAVL Tree,Latency,1008
100,49,Delete,RB Tree,Latency,1006
100,49,Delete,WAVL Tree,Latency,1016
100,49,Traversal,RB Tree,Latency,978
100,49,Traversal,WAVL Tree,Latency,978
100,50,Insert,RB Tree,Latency,1006
100,50,Insert,WAVL Tree,Latency,1046
100,50,Lookup,RB Tree,Latency,1006
100,50,Lookup,WAVL Tree,Latency,1007
100,50,Delete,RB Tree,Latency,1007
100,50,Delete,WAVL Tree,Latency,1019
100,50,Traversal,RB Tree,Latency,978
100,50,Traversal,WAVL Tree,Latency,908
