Mode,Ratio,Run,Tree,Metric,Value
rev_seq,50,20,WAVL Tree,LLC Misses,
rev_seq,50,20,WAVL Tree,Branch Misses,27319495
rev_seq,60,1,RB Tree,L1 Misses,9242992
rev_seq,60,1,RB Tree,LLC Misses,
rev_seq,60,1,RB Tree,Branch Misses,24991176
rev_seq,60,1,WAVL Tree,L1 Misses,3403152
rev_seq,60,1,WAVL Tree,LLC Misses,
rev_seq,60,1,WAVL Tree,Branch Misses,28515858
rev_seq,60,2,RB Tree,L1 Misses,3714108
rev_seq,60,2,RB Tree,LLC Misses,
rev_seq,60,2,RB Tree,Branch Misses,24992353
rev_seq,60,2,WAVL Tree,L1 Misses,3574489
rev_seq,60,2,WAVL Tree,LLC Misses,
rev_seq,60,2,WAVL Tree,Branch Misses,28702861
rev_seq,60,3,RB Tree,L1 Misses,3678350
rev_seq,60,3,RB Tree,LLC Misses,
rev_seq,60,3,RB Tree,Branch Misses,25046371
rev_seq,60,3,WAVL Tree,L1 Misses,3455880
rev_seq,60,3,WAVL Tree,LLC Misses,
rev_seq,60,3,WAVL Tree,Branch Misses,28462415
rev_seq,60,4,RB Tree,L1 Misses,3698780
rev_seq,60,4,RB Tree,LLC Misses,
rev_seq,60,4,RB Tree,Branch Misses,24971367
rev_seq,60,4,WAVL Tree,L1 Misses,3412196
rev_seq,60,4,WAVL Tree,LLC Misses,
rev_seq,60,4,WAVL Tree,Branch Misses,28458488
rev_seq,60,5,RB Tree,L1 Misses,3702222
rev_seq,60,5,RB Tree,LLC Misses,
rev_seq,60,5,RB Tree,Branch Misses,24990183
rev_seq,60,5,WAVL Tree,L1 Misses,3460085
rev_seq,60,5,WAVL Tree,LLC Misses,
rev_seq,60,5,WAVL Tree,Branch Misses,28483841
rev_seq,60,6,RB Tree,L1 Misses,3649101
rev_seq,60,6,RB Tree,LLC Misses,
rev_seq,60,6,RB Tree,Branch Misses,24991161
rev_seq,60,6,WAVL Tree,L1 Misses,3436825
rev_seq,60,6,WAVL Tree,LLC Misses,
rev_seq,60,6,WAVL Tree,Branch Misses,28473668
rev_seq,60,7,RB Tree,L1 Misses,3720492
rev_seq,60,7,RB Tree,LLC Misses,
rev_seq,60,7,RB Tree,Branch Misses,25031457
rev_seq,60,7,WAVL Tree,L1 Misses,3515748
rev_seq,60,7,WAVL Tree,LLC Misses,
rev_seq,60,7,WAVL Tree,Branch Misses,28465970
rev_seq,60,8,RB Tree,L1 Misses,3670710
rev_seq,60,8,RB Tree,LLC Misses,
rev_seq,60,8,RB Tree,Branch Misses,24971888
rev_seq,60,8,WAVL Tree,L1 Misses,3460751
rev_seq,60,8,WAVL Tree,LLC Misses,
rev_seq,60,8,WAVL Tree,Branch Misses,28503270
rev_seq,60,9,RB Tree,L1 Misses,3760339
rev_seq,60,9,RB Tree,LLC Misses,
rev_seq,60,9,RB Tree,Branch Misses,24977937
rev_seq,60,9,WAVL Tree,L1 Misses,3546563
rev_seq,60,9,WAVL Tree,LLC Misses,
rev_seq,60,9,WAVL Tree,Branch Misses,28507616
rev_seq,60,10,RB Tree,L1 Misses,3685998
rev_seq,60,10,RB Tree,LLC Misses,
rev_seq,60,10,RB Tree,Branch Misses,24970487
rev_seq,60,10,WAVL Tree,L1 Misses,3444962
rev_seq,60,10,WAVL Tree,LLC Misses,
rev_seq,60,10,WAVL Tree,Branch Misses,28592502
rev_seq,60,11,RB Tree,L1 Misses,3604197
rev_seq,60,11,RB Tree,LLC Misses,
rev_seq,60,11,RB Tree,Branch Misses,24948352
rev_seq,60,11,WAVL Tree,L1 Misses,3479078
rev_seq,60,11,WAVL Tree,LLC Misses,
rev_seq,60,11,WAVL Tree,Branch Misses,28513799
rev_seq,60,12,RB Tree,L1 Misses,3656119
rev_seq,60,12,RB Tree,LLC Misses,
rev_seq,60,12,RB Tree,Branch Misses,24962567
rev_seq,60,12,WAVL Tree,L1 Misses,3463952
rev_seq,60,12,WAVL Tree,LLC Misses,
rev_seq,60,12,WAVL Tree,Branch Misses,28465755
rev_seq,60,13,RB Tree,L1 Misses,3717777
rev_seq,60,13,RB Tree,LLC Misses,
rev_seq,60,13,RB Tree,Branch Misses,25040743
rev_seq,60,13,WAVL Tree,L1 Misses,3442430
rev_seq,60,13,WAVL Tree,LLC Misses,
rev_seq,60,13,WAVL Tree,Branch Misses,28469498
rev_seq,60,14,RB Tree,L1 Misses,3631409
rev_seq,60,14,RB Tree,LLC Misses,
rev_seq,60,14,RB Tree,Branch Misses,24991947
rev_seq,60,14,WAVL Tree,L1 Misses,3486669
rev_seq,60,14,WAVL Tree,LLC Misses,
rev_seq,60,14,WAVL Tree,Branch Misses,28495060
rev_seq,60,15,RB Tree,L1 Misses,3629555
rev_seq,60,15,RB Tree,LLC Misses,
rev_seq,60,15,RB Tree,Branch Misses,24984963
rev_seq,60,15,WAVL Tree,L1 Misses,3471316
rev_seq,60,15,WAVL Tree,LLC Misses,
rev_seq,60,15,WAVL Tree,Branch Misses,28697653
rev_seq,60,16,RB Tree,L1 Misses,3942516
rev_seq,60,16,RB Tree,LLC Misses,
rev_seq,60,16,RB Tree,Branch Misses,24941894
rev_seq,60,16,WAVL Tree,L1 Misses,3466348
rev_seq,60,16,WAVL Tree,LLC Misses,
rev_seq,60,16,WAVL Tree,Branch Misses,28532533
rev_seq,60,17,RB Tree,L1 Misses,3664656
rev_seq,60,17,RB Tree,LLC Misses,
rev_seq,60,17,RB Tree,Branch Misses,24984784
rev_seq,60,17,WAVL Tree,L1 Misses,3467086
rev_seq,60,17,WAVL Tree,LLC Misses,
rev_seq,60,17,WAVL Tree,Branch Misses,28493549
rev_seq,60,18,RB Tree,L1 Misses,3590230
rev_seq,60,18,RB Tree,LLC Misses,
rev_seq,60,18,RB Tree,Branch Misses,24923176
rev_seq,60,18,WAVL Tree,L1 Misses,3388802
rev_seq,60,18,WAVL Tree,LLC Misses,
rev_seq,60,18,WAVL Tree,Branch Misses,28667804
rev_seq,60,19,RB Tree,L1 Misses,3631629
rev_seq,60,19,RB Tree,LLC Misses,
rev_seq,60,19,RB Tree,Branch Misses,25033317
rev_seq,60,19,WAVL Tree,L1 Misses,3474748
rev_seq,60,19,WAVL Tree,LLC Misses,
rev_seq,60,19,WAVL Tree,Branch Misses,28510304
rev_seq,60,20,RB Tree,L1 Misses,3655432
rev_seq,60,20,RB Tree,LLC Misses,
rev_seq,60,20,RB Tree,Branch Misses,24958257
rev_seq,60,20,WAVL Tree,L1 Misses,3512687
rev_seq,60,20,WAVL Tree,LLC Misses,
rev_seq,60,20,WAVL Tree,Branch Misses,28479470
rev_seq,70,1,RB Tree,L1 Misses,3674652
rev_seq,70,1,RB Tree,LLC Misses,
rev_seq,70,1,RB Tree,Branch Misses,26203889
rev_seq,70,1,WAVL Tree,L1 Misses,3588505
rev_seq,70,1,WAVL Tree,LLC Misses,
rev_seq,70,1,WAVL Tree,Branch Misses,29825513
rev_seq,70,2,RB Tree,L1 Misses,4048469
rev_seq,70,2,RB Tree,LLC Misses,
rev_seq,70,2,RB Tree,Branch Misses,26203019
rev_seq,70,2,WAVL Tree,L1 Misses,3502389
rev_seq,70,2,WAVL Tree,LLC Misses,
rev_seq,70,2,WAVL Tree,Branch Misses,29828147
rev_seq,70,3,RB Tree,L1 Misses,3671074
rev_seq,70,3,RB Tree,LLC Misses,
rev_seq,70,3,RB Tree,Branch Misses,26173858
rev_seq,70,3,WAVL Tree,L1 Misses,3514954
rev_seq,70,3,WAVL Tree,LLC Misses,
rev_seq,70,3,WAVL Tree,Branch Misses,29873585
rev_seq,70,4,RB Tree,L1 Misses,3780972
rev_seq,70,4,RB Tree,LLC Misses,
rev_seq,70,4,RB Tree,Branch Misses,26191899
rev_seq,70,4,WAVL Tree,L1 Misses,3418437
rev_seq,70,4,WAVL Tree,LLC Misses,
rev_seq,70,4,WAVL Tree,Branch Misses,29970907
rev_seq,70,5,RB Tree,L1 Misses,3654357
rev_seq,70,5,RB Tree,LLC Misses,
rev_seq,70,5,RB Tree,Branch Misses,26187932
rev_seq,70,5,WAVL Tree,L1 Misses,3503891
rev_seq,70,5,WAVL Tree,LLC Misses,
rev_seq,70,5,WAVL Tree,Branch Misses,29865547
rev_seq,70,6,RB Tree,L1 Misses,3670171
rev_seq,70,6,RB Tree,LLC Misses,
rev_seq,70,6,RB Tree,Branch Misses,26221046
rev_seq,70,6,WAVL Tree,L1 Misses,3463417
rev_seq,70,6,WAVL Tree,LLC Misses,
rev_seq,70,6,WAVL Tree,Branch Misses,30017804
rev_seq,70,7,RB Tree,L1 Misses,3834368
rev_seq,70,7,RB Tree,LLC Misses,
rev_seq,70,7,RB Tree,Branch Misses,26234339
rev_seq,70,7,WAVL Tree,L1 Misses,3544522
rev_seq,70,7,WAVL Tree,LLC Misses,
rev_seq,70,7,WAVL Tree,Branch Misses,29939819
rev_seq,70,8,RB Tree,L1 Misses,3602024
rev_seq,70,8,RB Tree,LLC Misses,
rev_seq,70,8,RB Tree,Branch Misses,26256667
rev_seq,70,8,WAVL Tree,L1 Misses,3490032
rev_seq,70,8,WAVL Tree,LLC Misses,
rev_seq,70,8,WAVL Tree,Branch Misses,30030869
rev_seq,70,9,RB Tree,L1 Misses,3748100
rev_seq,70,9,RB Tree,LLC Misses,
rev_seq,70,9,RB Tree,Branch Misses,26180947
rev_seq,70,9,WAVL Tree,L1 Misses,3492323
rev_seq,70,9,WAVL Tree,LLC Misses,
rev_seq,70,9,WAVL Tree,Branch Misses,30035353
rev_seq,70,10,RB Tree,L1 Misses,3756154
rev_seq,70,10,RB Tree,LLC Misses,
rev_seq,70,10,RB Tree,Branch Misses,26171862
rev_seq,70,10,WAVL Tree,L1 Misses,3484790
rev_seq,70,10,WAVL Tree,LLC Misses,
rev_seq,70,10,WAVL Tree,Branch Misses,29870735
rev_seq,70,11,RB Tree,L1 Misses,3733385
rev_seq,70,11,RB Tree,LLC Misses,
rev_seq,70,11,RB Tree,Branch Misses,26240455
rev_seq,70,11,WAVL Tree,L1 Misses,3462395
rev_seq,70,11,WAVL Tree,LLC Misses,
rev_seq,70,11,WAVL Tree,Branch Misses,29846809
rev_seq,70,12,RB Tree,L1 Misses,3777747
rev_seq,70,12,RB Tree,LLC Misses,
rev_seq,70,12,RB Tree,Branch Misses,26203421
rev_seq,70,12,WAVL Tree,L1 Misses,3555455
rev_seq,70,12,WAVL Tree,LLC Misses,
rev_seq,70,12,WAVL Tree,Branch Misses,29842163
rev_seq,70,13,RB Tree,L1 Misses,3699677
rev_seq,70,13,RB Tree,LLC Misses,
rev_seq,70,13,RB Tree,Branch Misses,26255973
rev_seq,70,13,WAVL Tree,L1 Misses,3492823
rev_seq,70,13,WAVL Tree,LLC Misses,
rev_seq,70,13,WAVL Tree,Branch Misses,29811758
rev_seq,70,14,RB Tree,L1 Misses,3692407
rev_seq,70,14,RB Tree,LLC Misses,
rev_seq,70,14,RB Tree,Branch Misses,26240687
rev_seq,70,14,WAVL Tree,L1 Misses,3441295
rev_seq,70,14,WAVL Tree,LLC Misses,
rev_seq,70,14,WAVL Tree,Branch Misses,29789163
rev_seq,70,15,RB Tree,L1 Misses,3565349
rev_seq,70,15,RB Tree,LLC Misses,
rev_seq,70,15,RB Tree,Branch Misses,26205455
rev_seq,70,15,WAVL Tree,L1 Misses,3605598
rev_seq,70,15,WAVL Tree,LLC Misses,
rev_seq,70,15,WAVL Tree,Branch Misses,29832769
rev_seq,70,16,RB Tree,L1 Misses,3617416
rev_seq,70,16,RB Tree,LLC Misses,
rev_seq,70,16,RB Tree,Branch Misses,26241435
rev_seq,70,16,WAVL Tree,L1 Misses,3479406
rev_seq,70,16,WAVL Tree,LLC Misses,
rev_seq,70,16,WAVL Tree,Branch Misses,30061588
rev_seq,70,17,RB Tree,L1 Misses,3552516
rev_seq,70,17,RB Tree,LLC Misses,
rev_seq,70,17,RB Tree,Branch Misses,26146532
rev_seq,70,17,WAVL Tree,L1 Misses,3465774
rev_seq,70,17,WAVL Tree,LLC Misses,
rev_seq,70,17,WAVL Tree,Branch Misses,30072888
rev_seq,70,18,RB Tree,L1 Misses,3633519
rev_seq,70,18,RB Tree,LLC Misses,
rev_seq,70,18,RB Tree,Branch Misses,26159733
rev_seq,70,18,WAVL Tree,L1 Misses,3498786
rev_seq,70,18,WAVL Tree,LLC Misses,
rev_seq,70,18,WAVL Tree,Branch Misses,29979700
rev_seq,70,19,RB Tree,L1 Misses,3849016
rev_seq,70,19,RB Tree,LLC Misses,
rev_seq,70,19,RB Tree,Branch Misses,26206719
rev_seq,70,19,WAVL Tree,L1 Misses,3432699
rev_seq,70,19,WAVL Tree,LLC Misses,
rev_seq,70,19,WAVL Tree,Branch Misses,29848016
rev_seq,70,20,RB Tree,L1 Misses,3609152
rev_seq,70,20,RB Tree,LLC Misses,
rev_seq,70,20,RB Tree,Branch Misses,26200384
rev_seq,70,20,WAVL Tree,L1 Misses,3467440
rev_seq,70,20,WAVL Tree,LLC Misses,
rev_seq,70,20,WAVL Tree,Branch Misses,29976504
rev_seq,80,1,RB Tree,L1 Misses,3715799
rev_seq,80,1,RB Tree,LLC Misses,
rev_seq,80,1,RB Tree,Branch Misses,27457699
rev_seq,80,1,WAVL Tree,L1 Misses,3488018
rev_seq,80,1,WAVL Tree,LLC Misses,
rev_seq,80,1,WAVL Tree,Branch Misses,31406346
rev_seq,80,2,RB Tree,L1 Misses,3733458
rev_seq,80,2,RB Tree,LLC Misses,
rev_seq,80,2,RB Tree,Branch Misses,27360674
rev_seq,80,2,WAVL Tree,L1 Misses,3450770
rev_seq,80,2,WAVL Tree,LLC Misses,
rev_seq,80,2,WAVL Tree,Branch Misses,31142649
rev_seq,80,3,RB Tree,L1 Misses,3981471
rev_seq,80,3,RB Tree,LLC Misses,
rev_seq,80,3,RB Tree,Branch Misses,27387086
rev_seq,80,3,WAVL Tree,L1 Misses,3547350
rev_seq,80,3,WAVL Tree,LLC Misses,
rev_seq,80,3,WAVL Tree,Branch Misses,31190664
rev_seq,80,4,RB Tree,L1 Misses,3686493
rev_seq,80,4,RB Tree,LLC Misses,
rev_seq,80,4,RB Tree,Branch Misses,27502762
rev_seq,80,4,WAVL Tree,L1 Misses,3478617
rev_seq,80,4,WAVL Tree,LLC Misses,
rev_seq,80,4,WAVL Tree,Branch Misses,31143004
rev_seq,80,5,RB Tree,L1 Misses,3799932
rev_seq,80,5,RB Tree,LLC Misses,
rev_seq,80,5,RB Tree,Branch Misses,27450318
rev_seq,80,5,WAVL Tree,L1 Misses,3519319
rev_seq,80,5,WAVL Tree,LLC Misses,
rev_seq,80,5,WAVL Tree,Branch Misses,31173328
rev_seq,80,6,RB Tree,L1 Misses,3747684
rev_seq,80,6,RB Tree,LLC Misses,
rev_seq,80,6,RB Tree,Branch Misses,27436999
rev_seq,80,6,WAVL Tree,L1 Misses,3492702
rev_seq,80,6,WAVL Tree,LLC Misses,
rev_seq,80,6,WAVL Tree,Branch Misses,31177828
rev_seq,80,7,RB Tree,L1 Misses,3715103
rev_seq,80,7,RB Tree,LLC Misses,
rev_seq,80,7,RB Tree,Branch Misses,27437618
rev_seq,80,7,WAVL Tree,L1 Misses,3520319
rev_seq,80,7,WAVL Tree,LLC Misses,
rev_seq,80,7,WAVL Tree,Branch Misses,31256698
rev_seq,80,8,RB Tree,L1 Misses,3682076
rev_seq,80,8,RB Tree,LLC Misses,
rev_seq,80,8,RB Tree,Branch Misses,27435297
rev_seq,80,8,WAVL Tree,L1 Misses,3486066
rev_seq,80,8,WAVL Tree,LLC Misses,
rev_seq,80,8,WAVL Tree,Branch Misses,31191649
rev_seq,80,9,RB Tree,L1 Misses,3687376
rev_seq,80,9,RB Tree,LLC Misses,
rev_seq,80,9,RB Tree,Branch Misses,27443967
rev_seq,80,9,WAVL Tree,L1 Misses,3558427
rev_seq,80,9,WAVL Tree,LLC Misses,
rev_seq,80,9,WAVL Tree,Branch Misses,31220263
rev_seq,80,10,RB Tree,L1 Misses,3705628
rev_seq,80,10,RB Tree,LLC Misses,
rev_seq,80,10,RB Tree,Branch Misses,27413280
rev_seq,80,10,WAVL Tree,L1 Misses,3590355
rev_seq,80,10,WAVL Tree,LLC Misses,
rev_seq,80,10,WAVL Tree,Branch Misses,31166845
rev_seq,80,11,RB Tree,L1 Misses,3567925
rev_seq,80,11,RB Tree,LLC Misses,
rev_seq,80,11,RB Tree,Branch Misses,27413756
rev_seq,80,11,WAVL Tree,L1 Misses,3547718
rev_seq,80,11,WAVL Tree,LLC Misses,
rev_seq,80,11,WAVL Tree,Branch Misses,31152511
rev_seq,80,12,RB Tree,L1 Misses,3752802
rev_seq,80,12,RB Tree,LLC Misses,
rev_seq,80,12,RB Tree,Branch Misses,27388322
rev_seq,80,12,WAVL Tree,L1 Misses,3553417
rev_seq,80,12,WAVL Tree,LLC Misses,
rev_seq,80,12,WAVL Tree,Branch Misses,31351309
rev_seq,80,13,RB Tree,L1 Misses,3627746
rev_seq,80,13,RB Tree,LLC Misses,
rev_seq,80,13,RB Tree,Branch Misses,27375154
rev_seq,80,13,WAVL Tree,L1 Misses,3510883
rev_seq,80,13,WAVL Tree,LLC Misses,
rev_seq,80,13,WAVL Tree,Branch Misses,31389040
rev_seq,80,14,RB Tree,L1 Misses,3677158
rev_seq,80,14,RB Tree,LLC Misses,
rev_seq,80,14,RB Tree,Branch Misses,27424368
rev_seq,80,14,WAVL Tree,L1 Misses,3528466
rev_seq,80,14,WAVL Tree,LLC Misses,
rev_seq,80,14,WAVL Tree,Branch Misses,31237004
rev_seq,80,15,RB Tree,L1 Misses,3728982
rev_seq,80,15,RB Tree,LLC Misses,
rev_seq,80,15,RB Tree,Branch Misses,27417068
rev_seq,80,15,WAVL Tree,L1 Misses,3494697
rev_seq,80,15,WAVL Tree,LLC Misses,
rev_seq,80,15,WAVL Tree,Branch Misses,31334332
rev_seq,80,16,RB Tree,L1 Misses,3739782
rev_seq,80,16,RB Tree,LLC Misses,
rev_seq,80,16,RB Tree,Branch Misses,27485907
rev_seq,80,16,WAVL Tree,L1 Misses,3511937
rev_seq,80,16,WAVL Tree,LLC Misses,
rev_seq,80,16,WAVL Tree,Branch Misses,31196450
rev_seq,80,17,RB Tree,L1 Misses,3843792
rev_seq,80,17,RB Tree,LLC Misses,
rev_seq,80,17,RB Tree,Branch Misses,27428716
rev_seq,80,17,WAVL Tree,L1 Misses,3435827
rev_seq,80,17,WAVL Tree,LLC Misses,
rev_seq,80,17,WAVL Tree,Branch Misses,31288804
rev_seq,80,18,RB Tree,L1 Misses,3700431
rev_seq,80,18,RB Tree,LLC Misses,
rev_seq,80,18,RB Tree,Branch Misses,27492003
rev_seq,80,18,WAVL Tree,L1 Misses,3500546
rev_seq,80,18,WAVL Tree,LLC Misses,
rev_seq,80,18,WAVL Tree,Branch Misses,31334158
rev_seq,80,19,RB Tree,L1 Misses,3653860
rev_seq,80,19,RB Tree,LLC Misses,
rev_seq,80,19,RB Tree,Branch Misses,27480707
rev_seq,80,19,WAVL Tree,L1 Misses,3447810
rev_seq,80,19,WAVL Tree,LLC Misses,
rev_seq,80,19,WAVL Tree,Branch Misses,31311617
rev_seq,80,20,RB Tree,L1 Misses,3650277
rev_seq,80,20,RB Tree,LLC Misses,
rev_seq,80,20,RB Tree,Branch Misses,27385188
rev_seq,80,20,WAVL Tree,L1 Misses,3692648
rev_seq,80,20,WAVL Tree,LLC Misses,
rev_seq,80,20,WAVL Tree,Branch Misses,31352268
rev_seq,90,1,RB Tree,L1 Misses,3679092
rev_seq,90,1,RB Tree,LLC Misses,
rev_seq,90,1,RB Tree,Branch Misses,28646608
rev_seq,90,1,WAVL Tree,L1 Misses,4023519
rev_seq,90,1,WAVL Tree,LLC Misses,
rev_seq,90,1,WAVL Tree,Branch Misses,32523491
rev_seq,90,2,RB Tree,L1 Misses,3821447
rev_seq,90,2,RB Tree,LLC Misses,
rev_seq,90,2,RB Tree,Branch Misses,28616778
rev_seq,90,2,WAVL Tree,L1 Misses,3650116
rev_seq,90,2,WAVL Tree,LLC Misses,
rev_seq,90,2,WAVL Tree,Branch Misses,32720329
rev_seq,90,3,RB Tree,L1 Misses,3691684
rev_seq,90,3,RB Tree,LLC Misses,
rev_seq,90,3,RB Tree,Branch Misses,28670999
rev_seq,90,3,WAVL Tree,L1 Misses,3638153
rev_seq,90,3,WAVL Tree,LLC Misses,
rev_seq,90,3,WAVL Tree,Branch Misses,32689102
rev_seq,90,4,RB Tree,L1 Misses,3849366
rev_seq,90,4,RB Tree,LLC Misses,
rev_seq,90,4,RB Tree,Branch Misses,28643833
rev_seq,90,4,WAVL Tree,L1 Misses,3549635
rev_seq,90,4,WAVL Tree,LLC Misses,
rev_seq,90,4,WAVL Tree,Branch Misses,32483292
rev_seq,90,5,RB Tree,L1 Misses,3753809
rev_seq,90,5,RB Tree,LLC Misses,
rev_seq,90,5,RB Tree,Branch Misses,28601138
rev_seq,90,5,WAVL Tree,L1 Misses,3560512
rev_seq,90,5,WAVL Tree,LLC Misses,
rev_seq,90,5,WAVL Tree,Branch Misses,32727853
rev_seq,90,6,RB Tree,L1 Misses,3735406
rev_seq,90,6,RB Tree,LLC Misses,
rev_seq,90,6,RB Tree,Branch Misses,28643645
rev_seq,90,6,WAVL Tree,L1 Misses,3534529
rev_seq,90,6,WAVL Tree,LLC Misses,
rev_seq,90,6,WAVL Tree,Branch Misses,32689466
rev_seq,90,7,RB Tree,L1 Misses,3715455
rev_seq,90,7,RB Tree,LLC Misses,
rev_seq,90,7,RB Tree,Branch Misses,28663290
rev_seq,90,7,WAVL Tree,L1 Misses,3495332
rev_seq,90,7,WAVL Tree,LLC Misses,
rev_seq,90,7,WAVL Tree,Branch Misses,32689811
rev_seq,90,8,RB Tree,L1 Misses,3767113
rev_seq,90,8,RB Tree,LLC Misses,
rev_seq,90,8,RB Tree,Branch Misses,28606295
rev_seq,90,8,WAVL Tree,L1 Misses,3515913
rev_seq,90,8,WAVL Tree,LLC Misses,
rev_seq,90,8,WAVL Tree,Branch Misses,32515620
rev_seq,90,9,RB Tree,L1 Misses,3781670
rev_seq,90,9,RB Tree,LLC Misses,
rev_seq,90,9,RB Tree,Branch Misses,28673312
rev_seq,90,9,WAVL Tree,L1 Misses,3603798
rev_seq,90,9,WAVL Tree,LLC Misses,
rev_seq,90,9,WAVL Tree,Branch Misses,32736349
rev_seq,90,10,RB Tree,L1 Misses,3742515
rev_seq,90,10,RB Tree,LLC Misses,
rev_seq,90,10,RB Tree,Branch Misses,28614398
rev_seq,90,10,WAVL Tree,L1 Misses,3463924
rev_seq,90,10,WAVL Tree,LLC Misses,
rev_seq,90,10,WAVL Tree,Branch Misses,32738728
rev_seq,90,11,RB Tree,L1 Misses,3665224
rev_seq,90,11,RB Tree,LLC Misses,
rev_seq,90,11,RB Tree,Branch Misses,28606619
rev_seq,90,11,WAVL Tree,L1 Misses,3549708
rev_seq,90,11,WAVL Tree,LLC Misses,
rev_seq,90,11,WAVL Tree,Branch Misses,32527908
rev_seq,90,12,RB Tree,L1 Misses,3858734
rev_seq,90,12,RB Tree,LLC Misses,
rev_seq,90,12,RB Tree,Branch Misses,28638334
rev_seq,90,12,WAVL Tree,L1 Misses,3688319
rev_seq,90,12,WAVL Tree,LLC Misses,
rev_seq,90,12,WAVL Tree,Branch Misses,32714890
rev_seq,90,13,RB Tree,L1 Misses,3615330
rev_seq,90,13,RB Tree,LLC Misses,
rev_seq,90,13,RB Tree,Branch Misses,28602983
rev_seq,90,13,WAVL Tree,L1 Misses,3529738
rev_seq,90,13,WAVL Tree,LLC Misses,
rev_seq,90,13,WAVL Tree,Branch Misses,32491816
rev_seq,90,14,RB Tree,L1 Misses,4165358
rev_seq,90,14,RB Tree,LLC Misses,
rev_seq,90,14,RB Tree,Branch Misses,28679494
rev_seq,90,14,WAVL Tree,L1 Misses,3574278
rev_seq,90,14,WAVL Tree,LLC Misses,
rev_seq,90,14,WAVL Tree,Branch Misses,32642043
rev_seq,90,15,RB Tree,L1 Misses,4205293
rev_seq,90,15,RB Tree,LLC Misses,
rev_seq,90,15,RB Tree,Branch Misses,28691412
rev_seq,90,15,WAVL Tree,L1 Misses,3634763
rev_seq,90,15,WAVL Tree,LLC Misses,
rev_seq,90,15,WAVL Tree,Branch Misses,32652118
rev_seq,90,16,RB Tree,L1 Misses,3806688
rev_seq,90,16,RB Tree,LLC Misses,
rev_seq,90,16,RB Tree,Branch Misses,28629941
rev_seq,90,16,WAVL Tree,L1 Misses,3614625
rev_seq,90,16,WAVL Tree,LLC Misses,
rev_seq,90,16,WAVL Tree,Branch Misses,32709975
rev_seq,90,17,RB Tree,L1 Misses,3730351
rev_seq,90,17,RB Tree,LLC Misses,
rev_seq,90,17,RB Tree,Branch Misses,28640444
rev_seq,90,17,WAVL Tree,L1 Misses,3516349
rev_seq,90,17,WAVL Tree,LLC Misses,
rev_seq,90,17,WAVL Tree,Branch Misses,32505580
rev_seq,90,18,RB Tree,L1 Misses,3870922
rev_seq,90,18,RB Tree,LLC Misses,
rev_seq,90,18,RB Tree,Branch Misses,28683736
rev_seq,90,18,WAVL Tree,L1 Misses,3662603
rev_seq,90,18,WAVL Tree,LLC Misses,
rev_seq,90,18,WAVL Tree,Branch Misses,32647176
rev_seq,90,19,RB Tree,L1 Misses,3759348
rev_seq,90,19,RB Tree,LLC Misses,
rev_seq,90,19,RB Tree,Branch Misses,28650200
rev_seq,90,19,WAVL Tree,L1 Misses,3548403
rev_seq,90,19,WAVL Tree,LLC Misses,
rev_seq,90,19,WAVL Tree,Branch Misses,32654918
rev_seq,90,20,RB Tree,L1 Misses,5838102
rev_seq,90,20,RB Tree,LLC Misses,
rev_seq,90,20,RB Tree,Branch Misses,28734355
rev_seq,90,20,WAVL Tree,L1 Misses,3641133
rev_seq,90,20,WAVL Tree,LLC Misses,
rev_seq,90,20,WAVL Tree,Branch Misses,32571981
rev_seq,100,1,RB Tree,L1 Misses,3896944
rev_seq,100,1,RB Tree,LLC Misses,
rev_seq,100,1,RB Tree,Branch Misses,29836720
rev_seq,100,1,WAVL Tree,L1 Misses,3645046
rev_seq,100,1,WAVL Tree,LLC Misses,
rev_seq,100,1,WAVL Tree,Branch Misses,33871464
rev_seq,100,2,RB Tree,L1 Misses,3806147
rev_seq,100,2,RB Tree,LLC Misses,
rev_seq,100,2,RB Tree,Branch Misses,29855564
rev_seq,100,2,WAVL Tree,L1 Misses,3542990
rev_seq,100,2,WAVL Tree,LLC Misses,
rev_seq,100,2,WAVL Tree,Branch Misses,33877647
rev_seq,100,3,RB Tree,L1 Misses,3804010
rev_seq,100,3,RB Tree,LLC Misses,
rev_seq,100,3,RB Tree,Branch Misses,29833319
rev_seq,100,3,WAVL Tree,L1 Misses,3560917
rev_seq,100,3,WAVL Tree,LLC Misses,
rev_seq,100,3,WAVL Tree,Branch Misses,33828038
rev_seq,100,4,RB Tree,L1 Misses,3845143
rev_seq,100,4,RB Tree,LLC Misses,
rev_seq,100,4,RB Tree,Branch Misses,29870071
rev_seq,100,4,WAVL Tree,L1 Misses,3751911
rev_seq,100,4,WAVL Tree,LLC Misses,
rev_seq,100,4,WAVL Tree,Branch Misses,34063994
rev_seq,100,5,RB Tree,L1 Misses,3811348
rev_seq,100,5,RB Tree,LLC Misses,
rev_seq,100,5,RB Tree,Branch Misses,29920484
rev_seq,100,5,WAVL Tree,L1 Misses,3641903
rev_seq,100,5,WAVL Tree,LLC Misses,
rev_seq,100,5,WAVL Tree,Branch Misses,33854269
rev_seq,100,6,RB Tree,L1 Misses,3747376
rev_seq,100,6,RB Tree,LLC Misses,
rev_seq,100,6,RB Tree,Branch Misses,29844203
rev_seq,100,6,WAVL Tree,L1 Misses,3559125
rev_seq,100,6,WAVL Tree,LLC Misses,
