Ratio,Run,Phase,Tree,Metric,Value
50,41,Insert,WAVL Tree,Rotations,6941
50,41,Insert,RB Tree,Path,10300
50,41,Insert,WAVL Tree,Path,17742
50,41,Delete,RB Tree,Rotations,1846
50,41,Delete,WAVL Tree,Rotations,1783
50,41,Delete,RB Tree,Path,2661
50,41,Delete,WAVL Tree,Path,2788
50,42,Insert,RB Tree,Rotations,5717
50,42,Insert,WAVL Tree,Rotations,6691
50,42,Insert,RB Tree,Path,10184
50,42,Insert,WAVL Tree,Path,17704
50,42,Delete,RB Tree,Rotations,1756
50,42,Delete,WAVL Tree,Rotations,1764
50,42,Delete,RB Tree,Path,2581
50,42,Delete,WAVL Tree,Path,2894
50,43,Insert,RB Tree,Rotations,5826
50,43,Insert,WAVL Tree,Rotations,6895
50,43,Insert,RB Tree,Path,10236
50,43,Insert,WAVL Tree,Path,17711
50,43,Delete,RB Tree,Rotations,1808
50,43,Delete,WAVL Tree,Rotations,1716
50,43,Delete,RB Tree,Path,2669
50,43,Delete,WAVL Tree,Path,2763
50,44,Insert,RB Tree,Rotations,5917
50,44,Insert,WAVL Tree,Rotations,6988
50,44,Insert,RB Tree,Path,10284
50,44,Insert,WAVL Tree,Path,17846
50,44,Delete,RB Tree,Rotations,1908
50,44,Delete,WAVL Tree,Rotations,1721
50,44,Delete,RB Tree,Path,2729
50,44,Delete,WAVL Tree,Path,2867
50,45,Insert,RB Tree,Rotations,5727
50,45,Insert,WAVL Tree,Rotations,6881
50,45,Insert,RB Tree,Path,10186
50,45,Insert,WAVL Tree,Path,17800
50,45,Delete,RB Tree,Rotations,1793
50,45,Delete,WAVL Tree,Rotations,1748
50,45,Delete,RB Tree,Path,2634
50,45,Delete,WAVL Tree,Path,2841
50,46,Insert,RB Tree,Rotations,5819
50,46,Insert,WAVL Tree,Rotations,7086
50,46,Insert,RB Tree,Path,10200
50,46,Insert,WAVL Tree,Path,17982
50,46,Delete,RB Tree,Rotations,1845
50,46,Delete,WAVL Tree,Rotations,1730
50,46,Delete,RB Tree,Path,2640
50,46,Delete,WAVL Tree,Path,2873
50,47,Insert,RB Tree,Rotations,5821
50,47,Insert,WAVL Tree,Rotations,7002
50,47,Insert,RB Tree,Path,10304
50,47,Insert,WAVL Tree,Path,17831
50,47,Delete,RB Tree,Rotations,1799
50,47,Delete,WAVL Tree,Rotations,1683
50,47,Delete,RB Tree,Path,2669
50,47,Delete,WAVL Tree,Path,2853
50,48,Insert,RB Tree,Rotations,5749
50,48,Insert,WAVL Tree,Rotations,7028
50,48,Insert,RB Tree,Path,10304
50,48,Insert,WAVL Tree,Path,17840
50,48,Delete,RB Tree,Rotations,1902
50,48,Delete,WAVL Tree,Rotations,1734
50,48,Delete,RB Tree,Path,2753
50,48,Delete,WAVL Tree,Path,2868
50,49,Insert,RB Tree,Rotations,5834
50,49,Insert,WAVL Tree,Rotations,7067
50,49,Insert,RB Tree,Path,10256
50,49,Insert,WAVL Tree,Path,17821
50,49,Delete,RB Tree,Rotations,1847
50,49,Delete,WAVL Tree,Rotations,1711
50,49,Delete,RB Tree,Path,2655
50,49,Delete,WAVL Tree,Path,2891
50,50,Insert,RB Tree,Rotations,5854
50,50,Insert,WAVL Tree,Rotations,6989
50,50,Insert,RB Tree,Path,10230
50,50,Insert,WAVL Tree,Path,17894
50,50,Delete,RB Tree,Rotations,1812
50,50,Delete,WAVL Tree,Rotations,1779
50,50,Delete,RB Tree,Path,2653
50,50,Delete,WAVL Tree,Path,2842
60,1,Insert,RB Tree,Rotations,5784
60,1,Insert,WAVL Tree,Rotations,6927
60,1,Insert,RB Tree,Path,10236
60,1,Insert,WAVL Tree,Path,17826
60,1,Delete,RB Tree,Rotations,2307
60,1,Delete,WAVL Tree,Rotations,2188
60,1,Delete,RB Tree,Path,3531
60,1,Delete,WAVL Tree,Path,3878
60,2,Insert,RB Tree,Rotations,5908
60,2,Insert,WAVL Tree,Rotations,7039
60,2,Insert,RB Tree,Path,10208
60,2,Insert,WAVL Tree,Path,17812
60,2,Delete,RB Tree,Rotations,2205
60,2,Delete,WAVL Tree,Rotations,2190
60,2,Delete,RB Tree,Path,3474
60,2,Delete,WAVL Tree,Path,3796
60,3,Insert,RB Tree,Rotations,5789
60,3,Insert,WAVL Tree,Rotations,6952
60,3,Insert,RB Tree,Path,10232
60,3,Insert,WAVL Tree,Path,17790
60,3,Delete,RB Tree,Rotations,2165
60,3,Delete,WAVL Tree,Rotations,2178
60,3,Delete,RB Tree,Path,3443
60,3,Delete,WAVL Tree,Path,3793
60,4,Insert,RB Tree,Rotations,5877
60,4,Insert,WAVL Tree,Rotations,7011
60,4,Insert,RB Tree,Path,10202
60,4,Insert,WAVL Tree,Path,17789
60,4,Delete,RB Tree,Rotations,2156
60,4,Delete,WAVL Tree,Rotations,2109
60,4,Delete,RB Tree,Path,3411
60,4,Delete,WAVL Tree,Path,3746
60,5,Insert,RB Tree,Rotations,5765
60,5,Insert,WAVL Tree,Rotations,6925
60,5,Insert,RB Tree,Path,10268
60,5,Insert,WAVL Tree,Path,17905
60,5,Delete,RB Tree,Rotations,2200
60,5,Delete,WAVL Tree,Rotations,2172
60,5,Delete,RB Tree,Path,3489
60,5,Delete,WAVL Tree,Path,3867
60,6,Insert,RB Tree,Rotations,5830
60,6,Insert,WAVL Tree,Rotations,6940
60,6,Insert,RB Tree,Path,10304
60,6,Insert,WAVL Tree,Path,17735
60,6,Delete,RB Tree,Rotations,2214
60,6,Delete,WAVL Tree,Rotations,2109
60,6,Delete,RB Tree,Path,3516
60,6,Delete,WAVL Tree,Path,3743
60,7,Insert,RB Tree,Rotations,5801
60,7,Insert,WAVL Tree,Rotations,6833
60,7,Insert,RB Tree,Path,10190
60,7,Insert,WAVL Tree,Path,17694
60,7,Delete,RB Tree,Rotations,2263
60,7,Delete,WAVL Tree,Rotations,2158
60,7,Delete,RB Tree,Path,3476
60,7,Delete,WAVL Tree,Path,3778
60,8,Insert,RB Tree,Rotations,5824
60,8,Insert,WAVL Tree,Rotations,7062
60,8,Insert,RB Tree,Path,10300
60,8,Insert,WAVL Tree,Path,17888
60,8,Delete,RB Tree,Rotations,2166
60,8,Delete,WAVL Tree,Rotations,2067
60,8,Delete,RB Tree,Path,3501
60,8,Delete,WAVL Tree,Path,3826
60,9,Insert,RB Tree,Rotations,5877
60,9,Insert,WAVL Tree,Rotations,7048
60,9,Insert,RB Tree,Path,10268
60,9,Insert,WAVL Tree,Path,17814
60,9,Delete,RB Tree,Rotations,2241
60,9,Delete,WAVL Tree,Rotations,2114
60,9,Delete,RB Tree,Path,3512
60,9,Delete,WAVL Tree,Path,3792
60,10,Insert,RB Tree,Rotations,5800
60,10,Insert,WAVL Tree,Rotations,6971
60,10,Insert,RB Tree,Path,10256
60,10,Insert,WAVL Tree,Path,17816
60,10,Delete,RB Tree,Rotations,2113
60,10,Delete,WAVL Tree,Rotations,2138
60,10,Delete,RB Tree,Path,3448
60,10,Delete,WAVL Tree,Path,3812
60,11,Insert,RB Tree,Rotations,5886
60,11,Insert,WAVL Tree,Rotations,7008
60,11,Insert,RB Tree,Path,10192
60,11,Insert,WAVL Tree,Path,17803
60,11,Delete,RB Tree,Rotations,2229
60,11,Delete,WAVL Tree,Rotations,2190
60,11,Delete,RB Tree,Path,3484
60,11,Delete,WAVL Tree,Path,3802
60,12,Insert,RB Tree,Rotations,5752
60,12,Insert,WAVL Tree,Rotations,6955
60,12,Insert,RB Tree,Path,10242
60,12,Insert,WAVL Tree,Path,17828
60,12,Delete,RB Tree,Rotations,2123
60,12,Delete,WAVL Tree,Rotations,2224
60,12,Delete,RB Tree,Path,3394
60,12,Delete,WAVL Tree,Path,3728
60,13,Insert,RB Tree,Rotations,5980
60,13,Insert,WAVL Tree,Rotations,7082
60,13,Insert,RB Tree,Path,10240
60,13,Insert,WAVL Tree,Path,17933
60,13,Delete,RB Tree,Rotations,2154
60,13,Delete,WAVL Tree,Rotations,2110
60,13,Delete,RB Tree,Path,3466
60,13,Delete,WAVL Tree,Path,3836
60,14,Insert,RB Tree,Rotations,5725
60,14,Insert,WAVL Tree,Rotations,6870
60,14,Insert,RB Tree,Path,10278
60,14,Insert,WAVL Tree,Path,17750
60,14,Delete,RB Tree,Rotations,2164
60,14,Delete,WAVL Tree,Rotations,2046
60,14,Delete,RB Tree,Path,3471
60,14,Delete,WAVL Tree,Path,3791
60,15,Insert,RB Tree,Rotations,5806
60,15,Insert,WAVL Tree,Rotations,6982
60,15,Insert,RB Tree,Path,10328
60,15,Insert,WAVL Tree,Path,17856
60,15,Delete,RB Tree,Rotations,2302
60,15,Delete,WAVL Tree,Rotations,2095
60,15,Delete,RB Tree,Path,3527
60,15,Delete,WAVL Tree,Path,3872
60,16,Insert,RB Tree,Rotations,5788
60,16,Insert,WAVL Tree,Rotations,6936
60,16,Insert,RB Tree,Path,10134
60,16,Insert,WAVL Tree,Path,17820
60,16,Delete,RB Tree,Rotations,2227
60,16,Delete,WAVL Tree,Rotations,2132
60,16,Delete,RB Tree,Path,3462
60,16,Delete,WAVL Tree,Path,3825
60,17,Insert,RB Tree,Rotations,5866
60,17,Insert,WAVL Tree,Rotations,7164
60,17,Insert,RB Tree,Path,10272
60,17,Insert,WAVL Tree,Path,17976
60,17,Delete,RB Tree,Rotations,2210
60,17,Delete,WAVL Tree,Rotations,2220
60,17,Delete,RB Tree,Path,3494
60,17,Delete,WAVL Tree,Path,3846
60,18,Insert,RB Tree,Rotations,5691
60,18,Insert,WAVL Tree,Rotations,6838
60,18,Insert,RB Tree,Path,10170
60,18,Insert,WAVL Tree,Path,17729
60,18,Delete,RB Tree,Rotations,2187
60,18,Delete,WAVL Tree,Rotations,2181
60,18,Delete,RB Tree,Path,3425
60,18,Delete,WAVL Tree,Path,3795
60,19,Insert,RB Tree,Rotations,5809
60,19,Insert,WAVL Tree,Rotations,7060
60,19,Insert,RB Tree,Path,10280
60,19,Insert,WAVL Tree,Path,17843
60,19,Delete,RB Tree,Rotations,2356
60,19,Delete,WAVL Tree,Rotations,2266
60,19,Delete,RB Tree,Path,3564
60,19,Delete,WAVL Tree,Path,3764
60,20,Insert,RB Tree,Rotations,5793
60,20,Insert,WAVL Tree,Rotations,7076
60,20,Insert,RB Tree,Path,10228
60,20,Insert,WAVL Tree,Path,17829
60,20,Delete,RB Tree,Rotations,2231
60,20,Delete,WAVL Tree,Rotations,2125
60,20,Delete,RB Tree,Path,3518
60,20,Delete,WAVL Tree,Path,3802
60,21,Insert,RB Tree,Rotations,5758
60,21,Insert,WAVL Tree,Rotations,7013
60,21,Insert,RB Tree,Path,10214
60,21,Insert,WAVL Tree,Path,17881
60,21,Delete,RB Tree,Rotations,2266
60,21,Delete,WAVL Tree,Rotations,2113
60,21,Delete,RB Tree,Path,3464
60,21,Delete,WAVL Tree,Path,3856
60,22,Insert,RB Tree,Rotations,5909
60,22,Insert,WAVL Tree,Rotations,6991
60,22,Insert,RB Tree,Path,10202
60,22,Insert,WAVL Tree,Path,17873
60,22,Delete,RB Tree,Rotations,2182
60,22,Delete,WAVL Tree,Rotations,2133
60,22,Delete,RB Tree,Path,3453
60,22,Delete,WAVL Tree,Path,3868
60,23,Insert,RB Tree,Rotations,5981
60,23,Insert,WAVL Tree,Rotations,7000
60,23,Insert,RB Tree,Path,10300
60,23,Insert,WAVL Tree,Path,17808
60,23,Delete,RB Tree,Rotations,2214
60,23,Delete,WAVL Tree,Rotations,2188
60,23,Delete,RB Tree,Path,3550
60,23,Delete,WAVL Tree,Path,3790
60,24,Insert,RB Tree,Rotations,5762
60,24,Insert,WAVL Tree,Rotations,6962
60,24,Insert,RB Tree,Path,10342
60,24,Insert,WAVL Tree,Path,17880
60,24,Delete,RB Tree,Rotations,2235
60,24,Delete,WAVL Tree,Rotations,2200
60,24,Delete,RB Tree,Path,3542
60,24,Delete,WAVL Tree,Path,3865
60,25,Insert,RB Tree,Rotations,5797
60,25,Insert,WAVL Tree,Rotations,6936
60,25,Insert,RB Tree,Path,10224
60,25,Insert,WAVL Tree,Path,17790
60,25,Delete,RB Tree,Rotations,2187
60,25,Delete,WAVL Tree,Rotations,2050
60,25,Delete,RB Tree,Path,3445
60,25,Delete,WAVL Tree,Path,3805
60,26,Insert,RB Tree,Rotations,5824
60,26,Insert,WAVL Tree,Rotations,6899
60,26,Insert,RB Tree,Path,10186
60,26,Insert,WAVL Tree,Path,17844
60,26,Delete,RB Tree,Rotations,2261
60,26,Delete,WAVL Tree,Rotations,2186
60,26,Delete,RB Tree,Path,3496
60,26,Delete,WAVL Tree,Path,3855
60,27,Insert,RB Tree,Rotations,5771
60,27,Insert,WAVL Tree,Rotations,6790
60,27,Insert,RB Tree,Path,10304
60,27,Insert,WAVL Tree,Path,17892
60,27,Delete,RB Tree,Rotations,2259
60,27,Delete,WAVL Tree,Rotations,2070
60,27,Delete,RB Tree,Path,3533
60,27,Delete,WAVL Tree,Path,3957
60,28,Insert,RB Tree,Rotations,5814
60,28,Insert,WAVL Tree,Rotations,6829
60,28,Insert,RB Tree,Path,10300
60,28,Insert,WAVL Tree,Path,17764
60,28,Delete,RB Tree,Rotations,2243
60,28,Delete,WAVL Tree,Rotations,2122
60,28,Delete,RB Tree,Path,3493
60,28,Delete,WAVL Tree,Path,3821
60,29,Insert,RB Tree,Rotations,5750
60,29,Insert,WAVL Tree,Rotations,6860
60,29,Insert,RB Tree,Path,10314
60,29,Insert,WAVL Tree,Path,17756
60,29,Delete,RB Tree,Rotations,2307
60,29,Delete,WAVL Tree,Rotations,2171
60,29,Delete,RB Tree,Path,3597
60,29,Delete,WAVL Tree,Path,3797
60,30,Insert,RB Tree,Rotations,5809
60,30,Insert,WAVL Tree,Rotations,7001
60,30,Insert,RB Tree,Path,10278
60,30,Insert,WAVL Tree,Path,17863
60,30,Delete,RB Tree,Rotations,2313
60,30,Delete,WAVL Tree,Rotations,2154
60,30,Delete,RB Tree,Path,3547
60,30,Delete,WAVL Tree,Path,3778
60,31,Insert,RB Tree,Rotations,5811
60,31,Insert,WAVL Tree,Rotations,6945
60,31,Insert,RB Tree,Path,10304
60,31,Insert,WAVL Tree,Path,17834
60,31,Delete,RB Tree,Rotations,2282
60,31,Delete,WAVL Tree,Rotations,2209
60,31,Delete,RB Tree,Path,3561
60,31,Delete,WAVL Tree,Path,3844
60,32,Insert,RB Tree,Rotations,5833
60,32,Insert,WAVL Tree,Rotations,6954
60,32,Insert,RB Tree,Path,10156
60,32,Insert,WAVL Tree,Path,17694
60,32,Delete,RB Tree,Rotations,2220
60,32,Delete,WAVL Tree,Rotations,2050
60,32,Delete,RB Tree,Path,3407
60,32,Delete,WAVL Tree,Path,3776
60,33,Insert,RB Tree,Rotations,5861
60,33,Insert,WAVL Tree,Rotations,7017
60,33,Insert,RB Tree,Path,10208
60,33,Insert,WAVL Tree,Path,17793
60,33,Delete,RB Tree,Rotations,2236
60,33,Delete,WAVL Tree,Rotations,2044
60,33,Delete,RB Tree,Path,3504
60,33,Delete,WAVL Tree,Path,3815
60,34,Insert,RB Tree,Rotations,5868
60,34,Insert,WAVL Tree,Rotations,6926
60,34,Insert,RB Tree,Path,10246
60,34,Insert,WAVL Tree,Path,17819
60,34,Delete,RB Tree,Rotations,2221
60,34,Delete,WAVL Tree,Rotations,2157
60,34,Delete,RB Tree,Path,3506
60,34,Delete,WAVL Tree,Path,3785
60,35,Insert,RB Tree,Rotations,5735
60,35,Insert,WAVL Tree,Rotations,6867
60,35,Insert,RB Tree,Path,10214
60,35,Insert,WAVL Tree,Path,17771
60,35,Delete,RB Tree,Rotations,2223
60,35,Delete,WAVL Tree,Rotations,2073
60,35,Delete,RB Tree,Path,3512
60,35,Delete,WAVL Tree,Path,3792
60,36,Insert,RB Tree,Rotations,5720
60,36,Insert,WAVL Tree,Rotations,6899
60,36,Insert,RB Tree,Path,10276
60,36,Insert,WAVL Tree,Path,17806
60,36,Delete,RB Tree,Rotations,2246
60,36,Delete,WAVL Tree,Rotations,2167
60,36,Delete,RB Tree,Path,3497
60,36,Delete,WAVL Tree,Path,3767
60,37,Insert,RB Tree,Rotations,5891
60,37,Insert,WAVL Tree,Rotations,7057
60,37,Insert,RB Tree,Path,10138
60,37,Insert,WAVL Tree,Path,17786
60,37,Delete,RB Tree,Rotations,2183
60,37,Delete,WAVL Tree,Rotations,2115
60,37,Delete,RB Tree,Path,3401
60,37,Delete,WAVL Tree,Path,3730
60,38,Insert,RB Tree,Rotations,5826
60,38,Insert,WAVL Tree,Rotations,6907
60,38,Insert,RB Tree,Path,10302
60,38,Insert,WAVL Tree,Path,17777
60,38,Delete,RB Tree,Rotations,2243
60,38,Delete,WAVL Tree,Rotations,2273
60,38,Delete,RB Tree,Path,3570
60,38,Delete,WAVL Tree,Path,3773
60,39,Insert,RB Tree,Rotations,5776
60,39,Insert,WAVL Tree,Rotations,6972
60,39,Insert,RB Tree,Path,10216
60,39,Insert,WAVL Tree,Path,17845
60,39,Delete,RB Tree,Rotations,2188
60,39,Delete,WAVL Tree,Rotations,2114
60,39,Delete,RB Tree,Path,3460
60,39,Delete,WAVL Tree,Path,3814
60,40,Insert,RB Tree,Rotations,5847
60,40,Insert,WAVL Tree,Rotations,6829
60,40,Insert,RB Tree,Path,10324
60,40,Insert,WAVL Tree,Path,17775
60,40,Delete,RB Tree,Rotations,2210
60,40,Delete,WAVL Tree,Rotations,2077
60,40,Delete,RB Tree,Path,3510
60,40,Delete,WAVL Tree,Path,3860
60,41,Insert,RB Tree,Rotations,5845
60,41,Insert,WAVL Tree,Rotations,6919
60,41,Insert,RB Tree,Path,10198
60,41,Insert,WAVL Tree,Path,17734
60,41,Delete,RB Tree,Rotations,2207
60,41,Delete,WAVL Tree,Rotations,2102
60,41,Delete,RB Tree,Path,3436
60,41,Delete,WAVL Tree,Path,3843
60,42,Insert,RB Tree,Rotations,5840
60,42,Insert,WAVL Tree,Rotations,7060
60,42,Insert,RB Tree,Path,10254
60,42,Insert,WAVL Tree,Path,17940
60,42,Delete,RB Tree,Rotations,2186
60,42,Delete,WAVL Tree,Rotations,2147
60,42,Delete,RB Tree,Path,3493
60,42,Delete,WAVL Tree,Path,3783
60,43,Insert,RB Tree,Rotations,5801
60,43,Insert,WAVL Tree,Rotations,6953
60,43,Insert,RB Tree,Path,10244
60,43,Insert,WAVL Tree,Path,17848
60,43,Delete,RB Tree,Rotations,2234
60,43,Delete,WAVL Tree,Rotations,2090
60,43,Delete,RB Tree,Path,3505
60,43,Delete,WAVL Tree,Path,3796
60,44,Insert,RB Tree,Rotations,5840
60,44,Insert,WAVL Tree,Rotations,7075
60,44,Insert,RB Tree,Path,10290
60,44,Insert,WAVL Tree,Path,17826
60,44,Delete,RB Tree,Rotations,2204
60,44,Delete,WAVL Tree,Rotations,2097
60,44,Delete,RB Tree,Path,3552
60,44,Delete,WAVL Tree,Path,3779
60,45,Insert,RB Tree,Rotations,5823
60,45,Insert,WAVL Tree,Rotations,6998
60,45,Insert,RB Tree,Path,10326
60,45,Insert,WAVL Tree,Path,17840
60,45,Delete,RB Tree,Rotations,2306
60,45,Delete,WAVL Tree,Rotations,2067
60,45,Delete,RB Tree,Path,3557
60,45,Delete,WAVL Tree,Path,3826
60,46,Insert,RB Tree,Rotations,5871
60,46,Insert,WAVL Tree,Rotations,6949
60,46,Insert,RB Tree,Path,10262
60,46,Insert,WAVL Tree,Path,17757
60,46,Delete,RB Tree,Rotations,2253
60,46,Delete,WAVL Tree,Rotations,2097
60,46,Delete,RB Tree,Path,3534
60,46,Delete,WAVL Tree,Path,3772
60,47,Insert,RB Tree,Rotations,5823
60,47,Insert,WAVL Tree,Rotations,6987
60,47,Insert,RB Tree,Path,10084
60,47,Insert,WAVL Tree,Path,17807
60,47,Delete,RB Tree,Rotations,2156
60,47,Delete,WAVL Tree,Rotations,2175
60,47,Delete,RB Tree,Path,3386
60,47,Delete,WAVL Tree,Path,3827
60,48,Insert,RB Tree,Rotations,5793
60,48,Insert,WAVL Tree,Rotations,6963
60,48,Insert,RB Tree,Path,10254
60,48,Insert,WAVL Tree,Path,17818
60,48,Delete,RB Tree,Rotations,2243
60,48,Delete,WAVL Tree,Rotations,2202
60,48,Delete,RB Tree,Path,3525
60,48,Delete,WAVL Tree,Path,3831
60,49,Insert,RB Tree,Rotations,5882
60,49,Insert,WAVL Tree,Rotations,7060
60,49,Insert,RB Tree,Path,10198
60,49,Insert,WAVL Tree,Path,17870
60,49,Delete,RB Tree,Rotations,2177
60,49,Delete,WAVL Tree,Rotations,2169
60,49,Delete,RB Tree,Path,3434
60,49,Delete,WAVL Tree,Path,3749
60,50,Insert,RB Tree,Rotations,5862
60,50,Insert,WAVL Tree,Rotations,7065
60,50,Insert,RB Tree,Path,10278
60,50,Insert,WAVL Tree,Path,17825
60,50,Delete,RB Tree,Rotations,2245
60,50,Delete,WAVL Tree,Rotations,2041
60,50,Delete,RB Tree,Path,3504
60,50,Delete,WAVL Tree,Path,3817
70,1,Insert,RB Tree,Rotations,5880
70,1,Insert,WAVL Tree,Rotations,7048
70,1,Insert,RB Tree,Path,10240
70,1,Insert,WAVL Tree,Path,17858
70,1,Delete,RB Tree,Rotations,2595
70,1,Delete,WAVL Tree,Rotations,2547
70,1,Delete,RB Tree,Path,4430
70,1,Delete,WAVL Tree,Path,4920
70,2,Insert,RB Tree,Rotations,5803
70,2,Insert,WAVL Tree,Rotations,6920
70,2,Insert,RB Tree,Path,10284
70,2,Insert,WAVL Tree,Path,17840
70,2,Delete,RB Tree,Rotations,2601
70,2,Delete,WAVL Tree,Rotations,2565
70,2,Delete,RB Tree,Path,4364
70,2,Delete,WAVL Tree,Path,4919
70,3,Insert,RB Tree,Rotations,5861
70,3,Insert,WAVL Tree,Rotations,7003
70,3,Insert,RB Tree,Path,10272
70,3,Insert,WAVL Tree,Path,17901
70,3,Delete,RB Tree,Rotations,2614
70,3,Delete,WAVL Tree,Rotations,2527
70,3,Delete,RB Tree,Path,4412
70,3,Delete,WAVL Tree,Path,4897
70,4,Insert,RB Tree,Rotations,5727
70,4,Insert,WAVL Tree,Rotations,6838
70,4,Insert,RB Tree,Path,10226
70,4,Insert,WAVL Tree,Path,17779
70,4,Delete,RB Tree,Rotations,2622
70,4,Delete,WAVL Tree,Rotations,2510
70,4,Delete,RB Tree,Path,4359
70,4,Delete,WAVL Tree,Path,4820
70,5,Insert,RB Tree,Rotations,5628
70,5,Insert,WAVL Tree,Rotations,6860
70,5,Insert,RB Tree,Path,10252
70,5,Insert,WAVL Tree,Path,17815
70,5,Delete,RB Tree,Rotations,2638
70,5,Delete,WAVL Tree,Rotations,2613
70,5,Delete,RB Tree,Path,4417
70,5,Delete,WAVL Tree,Path,4893
70,6,Insert,RB Tree,Rotations,5852
70,6,Insert,WAVL Tree,Rotations,7003
70,6,Insert,RB Tree,Path,10184
70,6,Insert,WAVL Tree,Path,17735
70,6,Delete,RB Tree,Rotations,2583
70,6,Delete,WAVL Tree,Rotations,2505
70,6,Delete,RB Tree,Path,4331
70,6,Delete,WAVL Tree,Path,4877
70,7,Insert,RB Tree,Rotations,5886
70,7,Insert,WAVL Tree,Rotations,6997
70,7,Insert,RB Tree,Path,10252
70,7,Insert,WAVL Tree,Path,17779
70,7,Delete,RB Tree,Rotations,2566
70,7,Delete,WAVL Tree,Rotations,2509
70,7,Delete,RB Tree,Path,4351
70,7,Delete,WAVL Tree,Path,4793
70,8,Insert,RB Tree,Rotations,5727
70,8,Insert,WAVL Tree,Rotations,6910
70,8,Insert,RB Tree,Path,10198
70,8,Insert,WAVL Tree,Path,17800
70,8,Delete,RB Tree,Rotations,2650
70,8,Delete,WAVL Tree,Rotations,2600
70,8,Delete,RB Tree,Path,4390
70,8,Delete,WAVL Tree,Path,4851
70,9,Insert,RB Tree,Rotations,5698
70,9,Insert,WAVL Tree,Rotations,6903
70,9,Insert,RB Tree,Path,10272
70,9,Insert,WAVL Tree,Path,17794
70,9,Delete,RB Tree,Rotations,2601
70,9,Delete,WAVL Tree,Rotations,2595
70,9,Delete,RB Tree,Path,4398
70,9,Delete,WAVL Tree,Path,4872
70,10,Insert,RB Tree,Rotations,5717
70,10,Insert,WAVL Tree,Rotations,7025
70,10,Insert,RB Tree,Path,10322
70,10,Insert,WAVL Tree,Path,17871
70,10,Delete,RB Tree,Rotations,2549
70,10,Delete,WAVL Tree,Rotations,2482
70,10,Delete,RB Tree,Path,4424
70,10,Delete,WAVL Tree,Path,4869
70,11,Insert,RB Tree,Rotations,5872
70,11,Insert,WAVL Tree,Rotations,6984
70,11,Insert,RB Tree,Path,10204
70,11,Insert,WAVL Tree,Path,17755
70,11,Delete,RB Tree,Rotations,2524
70,11,Delete,WAVL Tree,Rotations,2536
70,11,Delete,RB Tree,Path,4309
70,11,Delete,WAVL Tree,Path,4880
70,12,Insert,RB Tree,Rotations,5874
70,12,Insert,WAVL Tree,Rotations,6944
70,12,Insert,RB Tree,Path,10284
70,12,Insert,WAVL Tree,Path,17747
70,12,Delete,RB Tree,Rotations,2710
70,12,Delete,WAVL Tree,Rotations,2572
70,12,Delete,RB Tree,Path,4450
70,12,Delete,WAVL Tree,Path,4817
70,13,Insert,RB Tree,Rotations,5900
70,13,Insert,WAVL Tree,Rotations,7000
70,13,Insert,RB Tree,Path,10280
70,13,Insert,WAVL Tree,Path,17830
70,13,Delete,RB Tree,Rotations,2628
70,13,Delete,WAVL Tree,Rotations,2552
70,13,Delete,RB Tree,Path,4437
70,13,Delete,WAVL Tree,Path,4834
70,14,Insert,RB Tree,Rotations,5819
70,14,Insert,WAVL Tree,Rotations,7033
70,14,Insert,RB Tree,Path,10316
70,14,Insert,WAVL Tree,Path,17869
70,14,Delete,RB Tree,Rotations,2607
70,14,Delete,WAVL Tree,Rotations,2548
70,14,Delete,RB Tree,Path,4396
70,14,Delete,WAVL Tree,Path,4872
70,15,Insert,RB Tree,Rotations,5846
70,15,Insert,WAVL Tree,Rotations,7074
70,15,Insert,RB Tree,Path,10290
70,15,Insert,WAVL Tree,Path,17834
70,15,Delete,RB Tree,Rotations,2661
70,15,Delete,WAVL Tree,Rotations,2476
70,15,Delete,RB Tree,Path,4434
70,15,Delete,WAVL Tree,Path,4815
70,16,Insert,RB Tree,Rotations,5820
70,16,Insert,WAVL Tree,Rotations,7090
70,16,Insert,RB Tree,Path,10290
70,16,Insert,WAVL Tree,Path,17916
70,16,Delete,RB Tree,Rotations,2648
70,16,Delete,WAVL Tree,Rotations,2567
70,16,Delete,RB Tree,Path,4420
70,16,Delete,WAVL Tree,Path,4846
70,17,Insert,RB Tree,Rotations,5849
70,17,Insert,WAVL Tree,Rotations,7088
70,17,Insert,RB Tree,Path,10320
70,17,Insert,WAVL Tree,Path,17830
70,17,Delete,RB Tree,Rotations,2722
70,17,Delete,WAVL Tree,Rotations,2607
70,17,Delete,RB Tree,Path,4460
70,17,Delete,WAVL Tree,Path,4752
70,18,Insert,RB Tree,Rotations,5881
70,18,Insert,WAVL Tree,Rotations,7085
70,18,Insert,RB Tree,Path,10282
70,18,Insert,WAVL Tree,Path,17800
70,18,Delete,RB Tree,Rotations,2590
70,18,Delete,WAVL Tree,Rotations,2536
70,18,Delete,RB Tree,Path,4399
70,18,Delete,WAVL Tree,Path,4832
70,19,Insert,RB Tree,Rotations,5912
70,19,Insert,WAVL Tree,Rotations,7071
70,19,Insert,RB Tree,Path,10368
70,19,Insert,WAVL Tree,Path,17878
70,19,Delete,RB Tree,Rotations,2693
70,19,Delete,WAVL Tree,Rotations,2483
70,19,Delete,RB Tree,Path,4523
70,19,Delete,WAVL Tree,Path,4888
70,20,Insert,RB Tree,Rotations,5802
70,20,Insert,WAVL Tree,Rotations,7118
70,20,Insert,RB Tree,Path,10236
70,20,Insert,WAVL Tree,Path,17940
