Mode,Ratio,Run,Tree,Metric,Value
rev_seq,80,15,WAVL Tree,L1 Misses,2751435
rev_seq,80,15,WAVL Tree,Branch Misses,30179113
rev_seq,80,16,RB Tree,L1 Misses,2693360
rev_seq,80,16,RB Tree,LLC Misses,
rev_seq,80,16,RB Tree,Branch Misses,25895344
rev_seq,80,16,WAVL Tree,L1 Misses,2572552
rev_seq,80,16,WAVL Tree,Branch Misses,30150328
rev_seq,80,17,RB Tree,L1 Misses,2654566
rev_seq,80,17,RB Tree,LLC Misses,
rev_seq,80,17,RB Tree,Branch Misses,25876275
rev_seq,80,17,WAVL Tree,L1 Misses,2539738
rev_seq,80,17,WAVL Tree,Branch Misses,30148902
rev_seq,80,18,RB Tree,L1 Misses,2676700
rev_seq,80,18,RB Tree,LLC Misses,
rev_seq,80,18,RB Tree,Branch Misses,25871316
rev_seq,80,18,WAVL Tree,L1 Misses,2555232
rev_seq,80,18,WAVL Tree,Branch Misses,30186866
rev_seq,80,19,RB Tree,L1 Misses,2877758
rev_seq,80,19,RB Tree,LLC Misses,
rev_seq,80,19,RB Tree,Branch Misses,25896542
rev_seq,80,19,WAVL Tree,L1 Misses,2504378
rev_seq,80,19,WAVL Tree,Branch Misses,30162010
rev_seq,80,20,RB Tree,L1 Misses,2651864
rev_seq,80,20,RB Tree,LLC Misses,
rev_seq,80,20,RB Tree,Branch Misses,25881358
rev_seq,80,20,WAVL Tree,L1 Misses,2568216
rev_seq,80,20,WAVL Tree,Branch Misses,30189829
rev_seq,90,1,RB Tree,L1 Misses,2679047
rev_seq,90,1,RB Tree,LLC Misses,
rev_seq,90,1,RB Tree,Branch Misses,26998683
rev_seq,90,1,WAVL Tree,L1 Misses,2525435
rev_seq,90,1,WAVL Tree,Branch Misses,31444854
rev_seq,90,2,RB Tree,L1 Misses,2643404
rev_seq,90,2,RB Tree,LLC Misses,
rev_seq,90,2,RB Tree,Branch Misses,27004396
rev_seq,90,2,WAVL Tree,L1 Misses,2508819
rev_seq,90,2,WAVL Tree,Branch Misses,31435174
rev_seq,90,3,RB Tree,L1 Misses,2623860
rev_seq,90,3,RB Tree,LLC Misses,
rev_seq,90,3,RB Tree,Branch Misses,26996184
rev_seq,90,3,WAVL Tree,L1 Misses,2497855
rev_seq,90,3,WAVL Tree,Branch Misses,31429991
rev_seq,90,4,RB Tree,L1 Misses,2642136
rev_seq,90,4,RB Tree,LLC Misses,
rev_seq,90,4,RB Tree,Branch Misses,27007591
rev_seq,90,4,WAVL Tree,L1 Misses,2500226
rev_seq,90,4,WAVL Tree,Branch Misses,31420290
rev_seq,90,5,RB Tree,L1 Misses,2734773
rev_seq,90,5,RB Tree,LLC Misses,
rev_seq,90,5,RB Tree,Branch Misses,27012848
rev_seq,90,5,WAVL Tree,L1 Misses,2491623
rev_seq,90,5,WAVL Tree,Branch Misses,31424031
rev_seq,90,6,RB Tree,L1 Misses,2653480
rev_seq,90,6,RB Tree,LLC Misses,
rev_seq,90,6,RB Tree,Branch Misses,27000477
rev_seq,90,6,WAVL Tree,L1 Misses,2474716
rev_seq,90,6,WAVL Tree,Branch Misses,31446174
rev_seq,90,7,RB Tree,L1 Misses,2637654
rev_seq,90,7,RB Tree,LLC Misses,
rev_seq,90,7,RB Tree,Branch Misses,27008395
rev_seq,90,7,WAVL Tree,L1 Misses,2487992
rev_seq,90,7,WAVL Tree,Branch Misses,31413130
rev_seq,90,8,RB Tree,L1 Misses,2787214
rev_seq,90,8,RB Tree,LLC Misses,
rev_seq,90,8,RB Tree,Branch Misses,27011487
rev_seq,90,8,WAVL Tree,L1 Misses,2510507
rev_seq,90,8,WAVL Tree,Branch Misses,31430609
rev_seq,90,9,RB Tree,L1 Misses,2707215
rev_seq,90,9,RB Tree,LLC Misses,
rev_seq,90,9,RB Tree,Branch Misses,27028747
rev_seq,90,9,WAVL Tree,L1 Misses,2484282
rev_seq,90,9,WAVL Tree,Branch Misses,31442364
rev_seq,90,10,RB Tree,L1 Misses,2611696
rev_seq,90,10,RB Tree,LLC Misses,
rev_seq,90,10,RB Tree,Branch Misses,27013420
rev_seq,90,10,WAVL Tree,L1 Misses,2471815
rev_seq,90,10,WAVL Tree,Branch Misses,31438662
rev_seq,90,11,RB Tree,L1 Misses,2712008
rev_seq,90,11,RB Tree,LLC Misses,
rev_seq,90,11,RB Tree,Branch Misses,27026685
rev_seq,90,11,WAVL Tree,L1 Misses,2480404
rev_seq,90,11,WAVL Tree,Branch Misses,31442437
rev_seq,90,12,RB Tree,L1 Misses,2593540
rev_seq,90,12,RB Tree,LLC Misses,
rev_seq,90,12,RB Tree,Branch Misses,27010509
rev_seq,90,12,WAVL Tree,L1 Misses,2532935
rev_seq,90,12,WAVL Tree,Branch Misses,31445202
rev_seq,90,13,RB Tree,L1 Misses,2731337
rev_seq,90,13,RB Tree,LLC Misses,
rev_seq,90,13,RB Tree,Branch Misses,26998204
rev_seq,90,13,WAVL Tree,L1 Misses,2506093
rev_seq,90,13,WAVL Tree,Branch Misses,31440180
rev_seq,90,14,RB Tree,L1 Misses,2641570
rev_seq,90,14,RB Tree,LLC Misses,
rev_seq,90,14,RB Tree,Branch Misses,26994352
rev_seq,90,14,WAVL Tree,L1 Misses,2523876
rev_seq,90,14,WAVL Tree,Branch Misses,31436498
rev_seq,90,15,RB Tree,L1 Misses,2594788
rev_seq,90,15,RB Tree,LLC Misses,
rev_seq,90,15,RB Tree,Branch Misses,26993956
rev_seq,90,15,WAVL Tree,L1 Misses,2508696
rev_seq,90,15,WAVL Tree,Branch Misses,31416793
rev_seq,90,16,RB Tree,L1 Misses,2634256
rev_seq,90,16,RB Tree,LLC Misses,
rev_seq,90,16,RB Tree,Branch Misses,26987449
rev_seq,90,16,WAVL Tree,L1 Misses,2484023
rev_seq,90,16,WAVL Tree,Branch Misses,31436158
rev_seq,90,17,RB Tree,L1 Misses,2720249
rev_seq,90,17,RB Tree,LLC Misses,
rev_seq,90,17,RB Tree,Branch Misses,27008961
rev_seq,90,17,WAVL Tree,L1 Misses,2535610
rev_seq,90,17,WAVL Tree,Branch Misses,31429887
rev_seq,90,18,RB Tree,L1 Misses,2672072
rev_seq,90,18,RB Tree,LLC Misses,
rev_seq,90,18,RB Tree,Branch Misses,27162039
rev_seq,90,18,WAVL Tree,L1 Misses,2561198
rev_seq,90,18,WAVL Tree,Branch Misses,31451257
rev_seq,90,19,RB Tree,L1 Misses,2782666
rev_seq,90,19,RB Tree,LLC Misses,
rev_seq,90,19,RB Tree,Branch Misses,26977580
rev_seq,90,19,WAVL Tree,L1 Misses,2542665
rev_seq,90,19,WAVL Tree,Branch Misses,31425661
rev_seq,90,20,RB Tree,L1 Misses,2691896
rev_seq,90,20,RB Tree,LLC Misses,
rev_seq,90,20,RB Tree,Branch Misses,27004863
rev_seq,90,20,WAVL Tree,L1 Misses,2498882
rev_seq,90,20,WAVL Tree,Branch Misses,31432758
rev_seq,100,1,RB Tree,L1 Misses,2629717
rev_seq,100,1,RB Tree,LLC Misses,
rev_seq,100,1,RB Tree,Branch Misses,28133689
rev_seq,100,1,WAVL Tree,L1 Misses,2476775
rev_seq,100,1,WAVL Tree,Branch Misses,32702952
rev_seq,100,2,RB Tree,L1 Misses,2569840
rev_seq,100,2,RB Tree,LLC Misses,
rev_seq,100,2,RB Tree,Branch Misses,28115310
rev_seq,100,2,WAVL Tree,L1 Misses,2471743
rev_seq,100,2,WAVL Tree,Branch Misses,32733497
rev_seq,100,3,RB Tree,L1 Misses,2705657
rev_seq,100,3,RB Tree,LLC Misses,
rev_seq,100,3,RB Tree,Branch Misses,28124278
rev_seq,100,3,WAVL Tree,L1 Misses,2453720
rev_seq,100,3,WAVL Tree,Branch Misses,32712140
rev_seq,100,4,RB Tree,L1 Misses,2620716
rev_seq,100,4,RB Tree,LLC Misses,
rev_seq,100,4,RB Tree,Branch Misses,28125471
rev_seq,100,4,WAVL Tree,L1 Misses,2462317
rev_seq,100,4,WAVL Tree,Branch Misses,32692696
rev_seq,100,5,RB Tree,L1 Misses,2623710
rev_seq,100,5,RB Tree,LLC Misses,
rev_seq,100,5,RB Tree,Branch Misses,28136558
rev_seq,100,5,WAVL Tree,L1 Misses,2524856
rev_seq,100,5,WAVL Tree,Branch Misses,32722693
rev_seq,100,6,RB Tree,L1 Misses,2632102
rev_seq,100,6,RB Tree,LLC Misses,
rev_seq,100,6,RB Tree,Branch Misses,28128994
rev_seq,100,6,WAVL Tree,L1 Misses,2674805
rev_seq,100,6,WAVL Tree,Branch Misses,32695662
rev_seq,100,7,RB Tree,L1 Misses,2581415
rev_seq,100,7,RB Tree,LLC Misses,
rev_seq,100,7,RB Tree,Branch Misses,28111513
rev_seq,100,7,WAVL Tree,L1 Misses,2473041
rev_seq,100,7,WAVL Tree,Branch Misses,32692634
rev_seq,100,8,RB Tree,L1 Misses,3454889
rev_seq,100,8,RB Tree,LLC Misses,
rev_seq,100,8,RB Tree,Branch Misses,28149544
rev_seq,100,8,WAVL Tree,L1 Misses,2488632
rev_seq,100,8,WAVL Tree,Branch Misses,32700211
rev_seq,100,9,RB Tree,L1 Misses,2594552
rev_seq,100,9,RB Tree,LLC Misses,
rev_seq,100,9,RB Tree,Branch Misses,28126942
rev_seq,100,9,WAVL Tree,L1 Misses,2460076
rev_seq,100,9,WAVL Tree,Branch Misses,32694019
rev_seq,100,10,RB Tree,L1 Misses,2674792
rev_seq,100,10,RB Tree,LLC Misses,
rev_seq,100,10,RB Tree,Branch Misses,28122400
rev_seq,100,10,WAVL Tree,L1 Misses,2478371
rev_seq,100,10,WAVL Tree,Branch Misses,32711091
rev_seq,100,11,RB Tree,L1 Misses,2597972
rev_seq,100,11,RB Tree,LLC Misses,
rev_seq,100,11,RB Tree,Branch Misses,28137909
rev_seq,100,11,WAVL Tree,L1 Misses,2470465
rev_seq,100,11,WAVL Tree,Branch Misses,32715172
rev_seq,100,12,RB Tree,L1 Misses,2622564
rev_seq,100,12,RB Tree,LLC Misses,
rev_seq,100,12,RB Tree,Branch Misses,28132631
rev_seq,100,12,WAVL Tree,L1 Misses,2473645
rev_seq,100,12,WAVL Tree,Branch Misses,32731701
rev_seq,100,13,RB Tree,L1 Misses,2572316
rev_seq,100,13,RB Tree,LLC Misses,
rev_seq,100,13,RB Tree,Branch Misses,28140874
rev_seq,100,13,WAVL Tree,L1 Misses,2614241
rev_seq,100,13,WAVL Tree,Branch Misses,32732439
rev_seq,100,14,RB Tree,L1 Misses,2634333
rev_seq,100,14,RB Tree,LLC Misses,
rev_seq,100,14,RB Tree,Branch Misses,28121108
rev_seq,100,14,WAVL Tree,L1 Misses,2474541
rev_seq,100,14,WAVL Tree,Branch Misses,32707159
rev_seq,100,15,RB Tree,L1 Misses,2591463
rev_seq,100,15,RB Tree,LLC Misses,
rev_seq,100,15,RB Tree,Branch Misses,28133242
rev_seq,100,15,WAVL Tree,L1 Misses,2475017
rev_seq,100,15,WAVL Tree,Branch Misses,32699229
rev_seq,100,16,RB Tree,L1 Misses,2649845
rev_seq,100,16,RB Tree,LLC Misses,
rev_seq,100,16,RB Tree,Branch Misses,28140358
rev_seq,100,16,WAVL Tree,L1 Misses,2460210
rev_seq,100,16,WAVL Tree,Branch Misses,32728360
rev_seq,100,17,RB Tree,L1 Misses,2616935
rev_seq,100,17,RB Tree,LLC Misses,
rev_seq,100,17,RB Tree,Branch Misses,28141656
rev_seq,100,17,WAVL Tree,L1 Misses,2481629
rev_seq,100,17,WAVL Tree,Branch Misses,32720898
rev_seq,100,18,RB Tree,L1 Misses,2628086
rev_seq,100,18,RB Tree,LLC Misses,
rev_seq,100,18,RB Tree,Branch Misses,28121829
rev_seq,100,18,WAVL Tree,L1 Misses,2514100
rev_seq,100,18,WAVL Tree,Branch Misses,32716970
rev_seq,100,19,RB Tree,L1 Misses,2602009
rev_seq,100,19,RB Tree,LLC Misses,
rev_seq,100,19,RB Tree,Branch Misses,28122995
rev_seq,100,19,WAVL Tree,L1 Misses,2540889
rev_seq,100,19,WAVL Tree,Branch Misses,32693377
rev_seq,100,20,RB Tree,L1 Misses,2865338
rev_seq,100,20,RB Tree,LLC Misses,
rev_seq,100,20,RB Tree,Branch Misses,28142916
rev_seq,100,20,WAVL Tree,L1 Misses,2481802
rev_seq,100,20,WAVL Tree,Branch Misses,32719384
